,nodes_tr,TR,nodes_ec,EC,nodes_cnc,CnC,nodes_bc,BC,nodes_dc,DC,nodes_pr,pr
599,539,3,34,9.38E-10,597,0.004288267,487,0,360,0.002054795,837,0.000684463
600,540,3,35,9.38E-10,733,0.004288267,488,0,375,0.002054795,843,0.000684463
601,547,3,36,9.38E-10,1447,0.004288267,489,0,376,0.002054795,844,0.000684463
602,557,3,37,9.38E-10,1452,0.004288267,490,0,377,0.002054795,845,0.000684463
603,558,3,38,9.38E-10,9,0.004195205,492,0,378,0.002054795,849,0.000684463
604,563,3,747,9.38E-10,1043,0.004134051,495,0,379,0.002054795,857,0.000684463
605,566,3,748,9.38E-10,1044,0.004134051,496,0,380,0.002054795,858,0.000684463
606,574,3,749,9.38E-10,226,0.004109589,497,0,381,0.002054795,862,0.000684463
607,575,3,750,9.38E-10,303,0.004109589,498,0,382,0.002054795,878,0.000684463
608,576,3,751,9.38E-10,332,0.004109589,502,0,394,0.002054795,884,0.000684463
609,579,3,752,9.38E-10,475,0.004109589,503,0,419,0.002054795,885,0.000684463
610,580,3,900,9.38E-10,507,0.004109589,504,0,426,0.002054795,894,0.000684463
611,592,3,901,9.38E-10,508,0.004109589,505,0,427,0.002054795,897,0.000684463
612,593,3,902,9.38E-10,509,0.004109589,506,0,428,0.002054795,912,0.000684463
613,594,3,903,9.38E-10,975,0.003991497,510,0,429,0.002054795,913,0.000684463
614,595,3,904,9.38E-10,1339,0.003991497,511,0,439,0.002054795,916,0.000684463
615,613,3,905,9.38E-10,625,0.003985056,512,0,440,0.002054795,921,0.000684463
616,614,3,597,8.14E-10,949,0.003985056,513,0,441,0.002054795,922,0.000684463
617,616,3,733,8.14E-10,1200,0.003985056,516,0,443,0.002054795,925,0.000684463
618,619,3,1447,8.14E-10,1201,0.003985056,517,0,455,0.002054795,926,0.000684463
619,621,3,1452,8.14E-10,1202,0.003985056,518,0,457,0.002054795,931,0.000684463
620,622,3,1187,6.28E-10,1203,0.003985056,519,0,458,0.002054795,938,0.000684463
621,623,3,319,5.01E-10,1139,0.003858447,520,0,459,0.002054795,939,0.000684463
622,624,3,461,4.17E-10,1140,0.003858447,522,0,467,0.002054795,943,0.000684463
623,644,3,1197,3.79E-10,1154,0.003858447,523,0,468,0.002054795,944,0.000684463
624,645,3,1198,3.79E-10,1155,0.003858447,524,0,481,0.002054795,945,0.000684463
625,646,3,1186,3.69E-10,627,0.003652968,526,0,492,0.002054795,946,0.000684463
626,647,3,1188,3.69E-10,628,0.003652968,527,0,510,0.002054795,960,0.000684463
627,650,3,1189,3.69E-10,629,0.003652968,528,0,516,0.002054795,961,0.000684463
628,651,3,1190,3.69E-10,1186,0.003652968,529,0,517,0.002054795,962,0.000684463
629,660,3,1252,3.69E-10,1188,0.003652968,530,0,518,0.002054795,963,0.000684463
630,661,3,1253,3.69E-10,1189,0.003652968,531,0,523,0.002054795,973,0.000684463
631,662,3,1254,3.69E-10,1190,0.003652968,532,0,524,0.002054795,980,0.000684463
632,663,3,1255,3.69E-10,1252,0.003652968,533,0,537,0.002054795,981,0.000684463
633,664,3,626,3.49E-10,1253,0.003652968,534,0,538,0.002054795,1002,0.000684463
634,665,3,1199,3.05E-10,1254,0.003652968,535,0,539,0.002054795,1003,0.000684463
635,666,3,1148,2.74E-10,1255,0.003652968,537,0,540,0.002054795,1016,0.000684463
636,669,3,1149,2.74E-10,1294,0.003604903,538,0,557,0.002054795,1017,0.000684463
637,680,3,1150,2.74E-10,279,0.003603335,539,0,558,0.002054795,1020,0.000684463
638,681,3,1151,2.74E-10,22,0.003522505,540,0,563,0.002054795,1023,0.000684463
639,682,3,625,2.73E-10,24,0.003522505,541,0,566,0.002054795,1033,0.000684463
640,683,3,627,2.48E-10,305,0.003522505,542,0,567,0.002054795,1034,0.000684463
641,717,3,628,2.48E-10,330,0.003522505,543,0,569,0.002054795,1045,0.000684463
642,718,3,629,2.48E-10,331,0.003522505,544,0,574,0.002054795,1046,0.000684463
643,719,3,460,2.33E-10,333,0.003522505,545,0,575,0.002054795,1049,0.000684463
644,720,3,649,2.15E-10,334,0.003522505,546,0,576,0.002054795,1050,0.000684463
645,727,3,390,2.05E-10,335,0.003522505,548,0,579,0.002054795,1051,0.000684463
646,737,3,391,2.05E-10,1373,0.003522505,549,0,580,0.002054795,1052,0.000684463
647,740,3,393,2.05E-10,1374,0.003522505,550,0,592,0.002054795,1057,0.000684463
648,741,3,1039,1.90E-10,1408,0.003522505,551,0,593,0.002054795,1058,0.000684463
649,742,3,13,1.90E-10,1409,0.003522505,552,0,594,0.002054795,1066,0.000684463
650,768,3,458,1.85E-10,1410,0.003522505,553,0,595,0.002054795,1078,0.000684463
651,769,3,459,1.85E-10,280,0.003453196,554,0,596,0.002054795,1079,0.000684463
652,770,3,389,1.80E-10,281,0.003453196,555,0,609,0.002054795,1082,0.000684463
653,771,3,392,1.80E-10,33,0.003424658,556,0,613,0.002054795,1083,0.000684463
654,785,3,108,1.54E-10,34,0.003424658,557,0,614,0.002054795,1095,0.000684463
655,790,3,1035,1.44E-10,35,0.003424658,558,0,616,0.002054795,1099,0.000684463
656,791,3,1036,1.44E-10,36,0.003424658,563,0,619,0.002054795,1100,0.000684463
657,792,3,1037,1.44E-10,37,0.003424658,564,0,621,0.002054795,1106,0.000684463
658,793,3,1038,1.44E-10,38,0.003424658,565,0,622,0.002054795,1117,0.000684463
659,832,3,976,1.44E-10,109,0.003424658,566,0,623,0.002054795,1118,0.000684463
660,886,3,977,1.44E-10,178,0.003424658,568,0,624,0.002054795,1123,0.000684463
661,887,3,978,1.44E-10,228,0.003424658,570,0,644,0.002054795,1124,0.000684463
662,888,3,979,1.44E-10,258,0.003424658,571,0,645,0.002054795,1128,0.000684463
663,889,3,740,1.39E-10,390,0.003424658,572,0,646,0.002054795,1135,0.000684463
664,898,3,741,1.39E-10,391,0.003424658,573,0,647,0.002054795,1136,0.000684463
665,899,3,742,1.39E-10,393,0.003424658,574,0,650,0.002054795,1141,0.000684463
666,906,3,394,1.39E-10,747,0.003424658,575,0,651,0.002054795,1142,0.000684463
667,934,3,640,1.38E-10,748,0.003424658,576,0,660,0.002054795,1144,0.000684463
668,935,3,789,1.22E-10,749,0.003424658,578,0,661,0.002054795,1145,0.000684463
669,936,3,1176,1.02E-10,750,0.003424658,579,0,662,0.002054795,1146,0.000684463
670,947,3,1177,1.02E-10,751,0.003424658,580,0,663,0.002054795,1147,0.000684463
671,955,3,1178,1.02E-10,752,0.003424658,581,0,664,0.002054795,1152,0.000684463
672,957,3,1179,1.02E-10,814,0.003424658,582,0,665,0.002054795,1153,0.000684463
673,958,3,975,9.22E-11,900,0.003424658,583,0,666,0.002054795,1162,0.000684463
674,970,3,1339,9.22E-11,901,0.003424658,584,0,669,0.002054795,1163,0.000684463
675,983,3,226,8.23E-11,902,0.003424658,585,0,678,0.002054795,1166,0.000684463
676,984,3,1394,8.17E-11,903,0.003424658,586,0,679,0.002054795,1170,0.000684463
677,985,3,1395,8.17E-11,904,0.003424658,587,0,680,0.002054795,1171,0.000684463
678,986,3,1396,8.17E-11,905,0.003424658,588,0,681,0.002054795,1195,0.000684463
679,1009,3,12,8.17E-11,230,0.003404512,589,0,682,0.002054795,1196,0.000684463
680,1012,3,14,8.17E-11,319,0.003401039,590,0,683,0.002054795,1204,0.000684463
681,1013,3,15,8.17E-11,740,0.00337197,591,0,710,0.002054795,1205,0.000684463
682,1014,3,1373,7.70E-11,741,0.00337197,592,0,717,0.002054795,1212,0.000684463
683,1015,3,1374,7.70E-11,742,0.00337197,593,0,718,0.002054795,1213,0.000684463
684,1016,3,1380,7.45E-11,8,0.003356164,594,0,719,0.002054795,1217,0.000684463
685,1017,3,1381,7.45E-11,78,0.003356164,595,0,720,0.002054795,1218,0.000684463
686,1043,3,1382,7.45E-11,84,0.003356164,597,0,727,0.002054795,1219,0.000684463
687,1044,3,1383,7.45E-11,515,0.003356164,599,0,732,0.002054795,1220,0.000684463
688,1056,3,1415,7.33E-11,536,0.003356164,600,0,737,0.002054795,1221,0.000684463
689,1080,3,1416,7.33E-11,910,0.003356164,601,0,740,0.002054795,1224,0.000684463
690,1081,3,1417,7.33E-11,976,0.003356164,602,0,741,0.002054795,1229,0.000684463
691,1089,3,303,7.18E-11,977,0.003356164,603,0,742,0.002054795,1230,0.000684463
692,1101,3,1139,6.64E-11,978,0.003356164,605,0,768,0.002054795,1243,0.000684463
693,1102,3,1140,6.64E-11,979,0.003356164,606,0,769,0.002054795,1244,0.000684463
694,1103,3,1154,6.64E-11,1035,0.003356164,607,0,770,0.002054795,1258,0.000684463
695,1115,3,1155,6.64E-11,1036,0.003356164,608,0,771,0.002054795,1259,0.000684463
696,1116,3,305,6.56E-11,1037,0.003356164,610,0,785,0.002054795,1260,0.000684463
697,1117,3,109,6.45E-11,1038,0.003356164,611,0,790,0.002054795,1261,0.000684463
698,1118,3,228,6.45E-11,1176,0.003356164,612,0,791,0.002054795,1264,0.000684463
699,1159,3,814,6.45E-11,1177,0.003356164,613,0,792,0.002054795,1270,0.000684463
700,1160,3,812,6.13E-11,1178,0.003356164,614,0,793,0.002054795,1271,0.000684463
701,1161,3,813,6.13E-11,1179,0.003356164,616,0,832,0.002054795,1275,0.000684463
702,1167,3,815,6.13E-11,934,0.003315068,619,0,839,0.002054795,1285,0.000684463
703,1168,3,816,6.13E-11,935,0.003315068,621,0,883,0.002054795,1304,0.000684463
704,1169,3,864,6.13E-11,936,0.003315068,622,0,886,0.002054795,1305,0.000684463
705,1170,3,871,6.13E-11,415,0.003307241,623,0,887,0.002054795,1310,0.000684463
706,1171,3,872,6.13E-11,490,0.003307241,624,0,888,0.002054795,1332,0.000684463
707,1181,3,873,6.13E-11,1137,0.003307241,627,0,889,0.002054795,1333,0.000684463
708,1182,3,874,6.13E-11,1138,0.003307241,628,0,898,0.002054795,1336,0.000684463
709,1183,3,1397,6.13E-11,232,0.003215373,629,0,899,0.002054795,1337,0.000684463
710,1184,3,1398,6.13E-11,396,0.003215373,630,0,918,0.002054795,1342,0.000684463
711,1185,3,1399,6.13E-11,859,0.003215373,631,0,934,0.002054795,1343,0.000684463
712,1225,3,302,5.37E-11,1134,0.003215373,634,0,935,0.002054795,1355,0.000684463
713,1226,3,514,5.12E-11,640,0.003131115,635,0,936,0.002054795,1358,0.000684463
714,1227,3,2,5.07E-11,1197,0.003131115,636,0,947,0.002054795,1361,0.000684463
715,1228,3,3,5.07E-11,1198,0.003131115,637,0,957,0.002054795,1362,0.000684463
716,1232,3,4,5.07E-11,189,0.003082192,638,0,958,0.002054795,1367,0.000684463
717,1249,3,5,5.07E-11,191,0.003082192,640,0,965,0.002054795,1368,0.000684463
718,1250,3,6,5.07E-11,302,0.003082192,641,0,970,0.002054795,1369,0.000684463
719,1293,3,184,5.07E-11,1380,0.003082192,642,0,984,0.002054795,1376,0.000684463
720,1298,3,185,5.07E-11,1381,0.003082192,643,0,985,0.002054795,1377,0.000684463
721,1299,3,186,5.07E-11,1382,0.003082192,644,0,986,0.002054795,1392,0.000684463
722,1302,3,187,5.07E-11,1383,0.003082192,645,0,1010,0.002054795,1400,0.000684463
723,1303,3,188,5.07E-11,1415,0.003082192,646,0,1012,0.002054795,1401,0.000684463
724,1304,3,446,5.07E-11,1416,0.003082192,647,0,1013,0.002054795,1402,0.000684463
725,1305,3,447,5.07E-11,1417,0.003082192,648,0,1014,0.002054795,1403,0.000684463
726,1331,3,448,5.07E-11,907,0.003069508,649,0,1015,0.002054795,1405,0.000684463
727,1340,3,449,5.07E-11,923,0.003069508,650,0,1016,0.002054795,1406,0.000684463
728,1341,3,450,5.07E-11,1378,0.003069508,651,0,1017,0.002054795,1414,0.000684463
729,1342,3,817,5.07E-11,10,0.003051059,652,0,1043,0.002054795,1418,0.000684463
730,1343,3,818,5.07E-11,11,0.003051059,653,0,1044,0.002054795,1419,0.000684463
731,1344,3,819,5.07E-11,12,0.003051059,654,0,1056,0.002054795,1422,0.000684463
732,1394,3,820,5.07E-11,14,0.003051059,656,0,1059,0.002054795,1423,0.000684463
733,1395,3,821,5.07E-11,15,0.003051059,658,0,1080,0.002054795,1441,0.000684463
734,1396,3,833,5.07E-11,516,0.003051059,659,0,1081,0.002054795,1442,0.000684463
735,1420,3,834,5.07E-11,517,0.003051059,660,0,1089,0.002054795,1450,0.000684463
736,1421,3,835,5.07E-11,518,0.003051059,661,0,1101,0.002054795,1451,0.000684463
737,1422,3,836,5.07E-11,650,0.003051059,662,0,1102,0.002054795,1453,0.000684463
738,1423,3,837,5.07E-11,651,0.003051059,663,0,1103,0.002054795,1454,0.000684463
739,1426,3,927,5.07E-11,1394,0.003051059,664,0,1115,0.002054795,1455,0.000684463
740,1427,3,928,5.07E-11,1395,0.003051059,665,0,1116,0.002054795,1456,0.000684463
741,1428,3,929,5.07E-11,1396,0.003051059,666,0,1117,0.002054795,2,0.000684463
742,1429,3,930,5.07E-11,1199,0.002922374,667,0,1118,0.002054795,3,0.000684463
743,1430,3,931,5.07E-11,389,0.002853881,669,0,1130,0.002054795,4,0.000684463
744,1431,3,1062,5.07E-11,392,0.002853881,670,0,1159,0.002054795,5,0.000684463
745,1432,3,1063,5.07E-11,812,0.002853881,671,0,1160,0.002054795,314,0.000684463
746,1433,3,1064,5.07E-11,813,0.002853881,672,0,1161,0.002054795,315,0.000684463
747,1434,3,1065,5.07E-11,815,0.002853881,673,0,1167,0.002054795,375,0.000684463
748,1448,3,1066,5.07E-11,816,0.002853881,674,0,1168,0.002054795,376,0.000684463
749,1449,3,1281,5.07E-11,864,0.002853881,675,0,1169,0.002054795,379,0.000684463
750,1450,3,1282,5.07E-11,871,0.002853881,676,0,1170,0.002054795,380,0.000684463
751,1451,3,1283,5.07E-11,872,0.002853881,677,0,1171,0.002054795,426,0.000684463
752,173,2,1284,5.07E-11,873,0.002853881,680,0,1181,0.002054795,427,0.000684463
753,196,2,1285,5.07E-11,874,0.002853881,681,0,1182,0.002054795,446,0.000684463
754,230,2,304,4.75E-11,1397,0.002853881,682,0,1183,0.002054795,447,0.000684463
755,231,2,306,4.55E-11,1398,0.002853881,683,0,1184,0.002054795,448,0.000684463
756,239,2,307,4.55E-11,1399,0.002853881,684,0,1185,0.002054795,449,0.000684463
757,240,2,787,3.82E-11,513,0.002796804,685,0,1226,0.002054795,592,0.000684463
758,270,2,788,3.82E-11,787,0.002796804,686,0,1227,0.002054795,593,0.000684463
759,271,2,515,3.43E-11,788,0.002796804,687,0,1228,0.002054795,621,0.000684463
760,422,2,22,3.29E-11,2,0.002739726,688,0,1232,0.002054795,622,0.000684463
761,481,2,24,3.29E-11,3,0.002739726,689,0,1249,0.002054795,644,0.000684463
762,521,2,1173,3.12E-11,4,0.002739726,690,0,1250,0.002054795,645,0.000684463
763,596,2,650,2.98E-11,5,0.002739726,691,0,1293,0.002054795,663,0.000684463
764,710,2,651,2.98E-11,6,0.002739726,692,0,1298,0.002054795,664,0.000684463
765,732,2,1411,2.91E-11,184,0.002739726,693,0,1299,0.002054795,680,0.000684463
766,918,2,189,2.89E-11,185,0.002739726,697,0,1302,0.002054795,681,0.000684463
767,1010,2,191,2.89E-11,186,0.002739726,699,0,1303,0.002054795,717,0.000684463
768,1193,2,516,2.74E-11,187,0.002739726,700,0,1304,0.002054795,718,0.000684463
769,0,1,517,2.74E-11,188,0.002739726,701,0,1305,0.002054795,768,0.000684463
770,1,1,518,2.74E-11,196,0.002739726,702,0,1331,0.002054795,769,0.000684463
771,16,1,513,2.21E-11,339,0.002739726,703,0,1340,0.002054795,790,0.000684463
772,17,1,225,2.01E-11,340,0.002739726,704,0,1341,0.002054795,791,0.000684463
773,18,1,227,2.01E-11,446,0.002739726,705,0,1342,0.002054795,817,0.000684463
774,19,1,395,2.00E-11,447,0.002739726,706,0,1343,0.002054795,818,0.000684463
775,20,1,1372,1.88E-11,448,0.002739726,711,0,1344,0.002054795,819,0.000684463
776,21,1,1375,1.88E-11,449,0.002739726,713,0,1394,0.002054795,820,0.000684463
777,23,1,23,1.73E-11,450,0.002739726,714,0,1395,0.002054795,833,0.000684463
778,25,1,351,1.73E-11,817,0.002739726,717,0,1396,0.002054795,834,0.000684463
779,26,1,233,1.65E-11,818,0.002739726,718,0,1420,0.002054795,835,0.000684463
780,27,1,110,1.59E-11,819,0.002739726,719,0,1421,0.002054795,836,0.000684463
781,28,1,229,1.59E-11,820,0.002739726,720,0,1422,0.002054795,927,0.000684463
782,30,1,1172,1.59E-11,821,0.002739726,721,0,1423,0.002054795,928,0.000684463
783,42,1,190,1.52E-11,833,0.002739726,722,0,1426,0.002054795,929,0.000684463
784,54,1,1043,1.42E-11,834,0.002739726,723,0,1427,0.002054795,930,0.000684463
785,55,1,1044,1.42E-11,835,0.002739726,724,0,1428,0.002054795,1014,0.000684463
786,56,1,906,1.36E-11,836,0.002739726,727,0,1429,0.002054795,1015,0.000684463
787,57,1,282,1.27E-11,837,0.002739726,728,0,1430,0.002054795,1062,0.000684463
788,58,1,231,1.05E-11,927,0.002739726,729,0,1431,0.002054795,1063,0.000684463
789,63,1,9,9.85E-12,928,0.002739726,730,0,1432,0.002054795,1064,0.000684463
790,64,1,279,9.51E-12,929,0.002739726,731,0,1433,0.002054795,1065,0.000684463
791,65,1,934,9.08E-12,930,0.002739726,733,0,1434,0.002054795,1115,0.000684463
792,78,1,935,9.08E-12,931,0.002739726,734,0,1448,0.002054795,1116,0.000684463
793,79,1,936,9.08E-12,983,0.002739726,735,0,1449,0.002054795,1168,0.000684463
794,80,1,280,8.91E-12,1062,0.002739726,736,0,1450,0.002054795,1169,0.000684463
795,81,1,281,8.91E-12,1063,0.002739726,737,0,1451,0.002054795,1281,0.000684463
796,82,1,8,7.87E-12,1064,0.002739726,738,0,1,0.001369863,1282,0.000684463
797,83,1,1137,7.77E-12,1065,0.002739726,739,0,16,0.001369863,1283,0.000684463
798,84,1,1138,7.77E-12,1066,0.002739726,740,0,17,0.001369863,1284,0.000684463
799,85,1,10,7.34E-12,1193,0.002739726,741,0,18,0.001369863,1302,0.000684463
800,87,1,11,7.34E-12,1225,0.002739726,742,0,19,0.001369863,1303,0.000684463
801,88,1,396,5.60E-12,1281,0.002739726,743,0,20,0.001369863,1340,0.000684463
802,89,1,859,5.60E-12,1282,0.002739726,744,0,21,0.001369863,1341,0.000684463
803,97,1,230,5.57E-12,1283,0.002739726,745,0,23,0.001369863,1420,0.000684463
804,98,1,339,5.57E-12,1284,0.002739726,746,0,25,0.001369863,1421,0.000684463
805,99,1,340,5.57E-12,1285,0.002739726,747,0,26,0.001369863,1448,0.000684463
806,100,1,178,5.12E-12,304,0.002739726,748,0,27,0.001369863,1449,0.000684463
807,101,1,258,5.12E-12,306,0.002739726,749,0,28,0.001369863,85,0.000684091
808,102,1,342,4.79E-12,307,0.002739726,750,0,30,0.001369863,205,0.000676035
809,107,1,343,4.79E-12,510,0.002739726,751,0,42,0.001369863,935,0.000675687
810,112,1,415,4.56E-12,1306,0.002581665,752,0,55,0.001369863,934,0.000675687
811,115,1,490,4.56E-12,1307,0.002581665,756,0,56,0.001369863,444,0.000675089
812,116,1,1306,4.08E-12,1411,0.002581665,757,0,57,0.001369863,233,0.000674909
813,117,1,1307,4.08E-12,278,0.002511416,758,0,58,0.001369863,452,0.000673581
814,149,1,540,4.06E-12,473,0.002465753,759,0,63,0.001369863,989,0.000672997
815,150,1,574,4.06E-12,474,0.002465753,760,0,64,0.001369863,990,0.000672997
816,159,1,575,4.06E-12,730,0.002465753,761,0,65,0.001369863,991,0.000672997
817,160,1,576,4.06E-12,731,0.002465753,762,0,79,0.001369863,992,0.000672997
818,161,1,613,4.06E-12,1173,0.002465753,763,0,80,0.001369863,993,0.000672997
819,162,1,614,4.06E-12,1291,0.002465753,764,0,81,0.001369863,994,0.000672997
820,163,1,907,3.90E-12,1292,0.002465753,765,0,82,0.001369863,995,0.000672997
821,164,1,923,3.90E-12,394,0.002446184,767,0,83,0.001369863,996,0.000672997
822,165,1,1378,3.64E-12,540,0.002446184,768,0,85,0.001369863,987,0.000672997
823,166,1,341,3.35E-12,574,0.002446184,769,0,87,0.001369863,298,0.000671116
824,167,1,536,3.27E-12,575,0.002446184,770,0,88,0.001369863,1030,0.00066938
825,168,1,232,2.98E-12,576,0.002446184,771,0,89,0.001369863,1031,0.00066938
826,169,1,1134,2.98E-12,613,0.002446184,772,0,97,0.001369863,1032,0.00066938
827,170,1,1407,2.89E-12,614,0.002446184,773,0,98,0.001369863,1028,0.00066938
828,174,1,537,2.85E-12,537,0.00239726,774,0,99,0.001369863,1029,0.00066938
829,176,1,538,2.85E-12,538,0.00239726,775,0,101,0.001369863,1024,0.00066938
830,177,1,539,2.85E-12,539,0.00239726,776,0,102,0.001369863,1025,0.00066938
831,190,1,278,2.72E-12,1407,0.00239726,777,0,115,0.001369863,1027,0.00066938
832,195,1,7,2.31E-12,23,0.002241594,778,0,116,0.001369863,180,0.000668934
833,197,1,475,2.28E-12,225,0.002241594,779,0,117,0.001369863,1312,0.000666829
834,198,1,176,2.26E-12,227,0.002241594,780,0,144,0.001369863,1315,0.000666829
835,199,1,177,2.26E-12,351,0.002241594,781,0,149,0.001369863,1316,0.000666829
836,200,1,256,2.26E-12,649,0.002241594,782,0,150,0.001369863,1317,0.000666829
837,201,1,257,2.26E-12,79,0.002237443,783,0,158,0.001369863,1318,0.000666829
838,202,1,983,2.25E-12,80,0.002237443,784,0,159,0.001369863,1319,0.000666829
839,203,1,1225,2.25E-12,85,0.002237443,785,0,160,0.001369863,1320,0.000666829
840,211,1,984,2.07E-12,670,0.002237443,787,0,162,0.001369863,1321,0.000666829
841,220,1,985,2.07E-12,908,0.002237443,788,0,163,0.001369863,1322,0.000666829
842,221,1,986,2.07E-12,909,0.002237443,790,0,164,0.001369863,1323,0.000666829
843,222,1,1226,2.07E-12,112,0.002191781,791,0,165,0.001369863,1324,0.000666829
844,234,1,1227,2.07E-12,342,0.002191781,792,0,166,0.001369863,1325,0.000666829
845,235,1,1228,2.07E-12,343,0.002191781,793,0,168,0.001369863,1326,0.000666829
846,236,1,78,1.75E-12,419,0.002191781,794,0,169,0.001369863,1327,0.000666829
847,241,1,145,1.43E-12,455,0.002191781,795,0,170,0.001369863,1328,0.000666829
848,256,1,146,1.43E-12,457,0.002191781,796,0,174,0.001369863,1329,0.000666829
849,257,1,147,1.43E-12,984,0.002191781,797,0,176,0.001369863,1330,0.000666829
850,260,1,148,1.43E-12,985,0.002191781,798,0,177,0.001369863,787,0.000666253
851,269,1,216,1.43E-12,986,0.002191781,799,0,190,0.001369863,788,0.000666253
852,272,1,217,1.43E-12,1226,0.002191781,800,0,195,0.001369863,330,0.000664441
853,273,1,218,1.43E-12,1227,0.002191781,801,0,197,0.001369863,331,0.000664441
854,274,1,219,1.43E-12,1228,0.002191781,802,0,198,0.001369863,333,0.000664441
855,275,1,242,1.43E-12,176,0.002140411,803,0,199,0.001369863,334,0.000664441
856,286,1,243,1.43E-12,177,0.002140411,805,0,200,0.001369863,335,0.000664441
857,292,1,314,1.43E-12,256,0.002140411,806,0,201,0.001369863,695,0.000664211
858,295,1,315,1.43E-12,257,0.002140411,807,0,202,0.001369863,738,0.000663471
859,296,1,316,1.43E-12,632,0.002140411,808,0,203,0.001369863,739,0.000663471
860,297,1,317,1.43E-12,679,0.002140411,809,0,211,0.001369863,1388,0.000662169
861,313,1,320,1.43E-12,7,0.002097603,810,0,214,0.001369863,1389,0.000662169
862,325,1,321,1.43E-12,924,0.002097603,811,0,220,0.001369863,1386,0.000662169
863,326,1,322,1.43E-12,1047,0.002097603,812,0,221,0.001369863,1387,0.000662169
864,336,1,323,1.43E-12,1379,0.002097603,813,0,234,0.001369863,1385,0.000662169
865,337,1,375,1.43E-12,0,0.002054795,815,0,235,0.001369863,708,0.000661626
866,338,1,376,1.43E-12,100,0.002054795,816,0,236,0.001369863,709,0.000661626
867,341,1,377,1.43E-12,145,0.002054795,817,0,241,0.001369863,1190,0.000660587
868,346,1,378,1.43E-12,146,0.002054795,818,0,256,0.001369863,1255,0.000660587
869,347,1,379,1.43E-12,147,0.002054795,819,0,257,0.001369863,1186,0.000660587
870,348,1,380,1.43E-12,148,0.002054795,820,0,260,0.001369863,1188,0.000660587
871,349,1,381,1.43E-12,161,0.002054795,821,0,269,0.001369863,1189,0.000660587
872,350,1,382,1.43E-12,167,0.002054795,822,0,272,0.001369863,1252,0.000660587
873,351,1,426,1.43E-12,190,0.002054795,823,0,273,0.001369863,1253,0.000660587
874,352,1,427,1.43E-12,216,0.002054795,824,0,274,0.001369863,1254,0.000660587
875,354,1,428,1.43E-12,217,0.002054795,825,0,275,0.001369863,976,0.000660486
876,355,1,429,1.43E-12,218,0.002054795,826,0,286,0.001369863,977,0.000660486
877,356,1,592,1.43E-12,219,0.002054795,827,0,292,0.001369863,978,0.000660486
878,361,1,593,1.43E-12,242,0.002054795,828,0,296,0.001369863,979,0.000660486
879,362,1,594,1.43E-12,243,0.002054795,829,0,297,0.001369863,1035,0.000660486
880,363,1,595,1.43E-12,270,0.002054795,830,0,300,0.001369863,1036,0.000660486
881,364,1,621,1.43E-12,271,0.002054795,832,0,313,0.001369863,1037,0.000660486
882,365,1,622,1.43E-12,295,0.002054795,833,0,326,0.001369863,1038,0.000660486
883,366,1,623,1.43E-12,314,0.002054795,834,0,336,0.001369863,176,0.0006603
884,398,1,624,1.43E-12,315,0.002054795,835,0,337,0.001369863,177,0.0006603
885,402,1,644,1.43E-12,316,0.002054795,836,0,338,0.001369863,812,0.000659851
886,403,1,645,1.43E-12,317,0.002054795,837,0,341,0.001369863,813,0.000659851
887,404,1,646,1.43E-12,320,0.002054795,838,0,346,0.001369863,816,0.000659851
888,405,1,647,1.43E-12,321,0.002054795,840,0,347,0.001369863,871,0.000659851
889,406,1,663,1.43E-12,322,0.002054795,841,0,348,0.001369863,872,0.000659851
890,407,1,664,1.43E-12,323,0.002054795,842,0,349,0.001369863,874,0.000659851
891,415,1,665,1.43E-12,375,0.002054795,843,0,350,0.001369863,815,0.000659851
892,416,1,666,1.43E-12,376,0.002054795,844,0,351,0.001369863,873,0.000659851
893,417,1,680,1.43E-12,377,0.002054795,845,0,352,0.001369863,95,0.000659323
894,418,1,681,1.43E-12,378,0.002054795,846,0,354,0.001369863,500,0.000658899
895,419,1,682,1.43E-12,379,0.002054795,847,0,355,0.001369863,918,0.000658587
896,421,1,683,1.43E-12,380,0.002054795,848,0,356,0.001369863,673,0.000658258
897,443,1,717,1.43E-12,381,0.002054795,849,0,361,0.001369863,674,0.000658258
898,444,1,718,1.43E-12,382,0.002054795,851,0,362,0.001369863,675,0.000658258
899,445,1,719,1.43E-12,426,0.002054795,855,0,363,0.001369863,676,0.000658258
900,453,1,720,1.43E-12,427,0.002054795,856,0,364,0.001369863,1206,0.000658146
901,455,1,768,1.43E-12,428,0.002054795,857,0,365,0.001369863,1207,0.000658146
902,456,1,769,1.43E-12,429,0.002054795,858,0,366,0.001369863,1208,0.000658146
903,457,1,770,1.43E-12,569,0.002054795,859,0,398,0.001369863,1210,0.000658146
904,470,1,771,1.43E-12,592,0.002054795,860,0,402,0.001369863,743,0.000656365
905,472,1,790,1.43E-12,593,0.002054795,861,0,403,0.001369863,744,0.000656365
906,473,1,791,1.43E-12,594,0.002054795,862,0,404,0.001369863,745,0.000656365
907,474,1,792,1.43E-12,595,0.002054795,863,0,405,0.001369863,746,0.000656365
908,480,1,793,1.43E-12,609,0.002054795,864,0,406,0.001369863,1121,0.000655593
909,482,1,886,1.43E-12,621,0.002054795,866,0,407,0.001369863,1122,0.000655593
910,490,1,887,1.43E-12,622,0.002054795,869,0,411,0.001369863,1119,0.000655593
