,nodes_tr,TR,nodes_ec,EC,nodes_cnc,CnC,nodes_bc,BC,nodes_dc,DC,nodes_pr,pr
602,177,3,94,0.007277475,485,0.278064358,347,0.000402057,594,0.005300353,649,0.000792043
603,185,3,605,0.007248668,359,0.277996071,42,0.000401136,600,0.005300353,397,0.000791998
604,263,3,475,0.007220209,420,0.277927817,109,0.000400642,603,0.005300353,1002,0.0007918
605,279,3,479,0.007211407,884,0.277927817,411,0.000393026,607,0.005300353,1122,0.000791197
606,294,3,113,0.007195167,919,0.277927817,598,0.000392849,620,0.005300353,42,0.000791075
607,295,3,907,0.007144364,814,0.277655139,382,0.000392515,622,0.005300353,454,0.00079094
608,309,3,718,0.007117883,867,0.277655139,418,0.000389411,668,0.005300353,1003,0.000790789
609,325,3,914,0.007038083,674,0.277587052,120,0.000388547,687,0.005300353,763,0.000790765
610,329,3,171,0.007021025,994,0.27745098,880,0.00038396,692,0.005300353,811,0.000790469
611,358,3,712,0.007011456,120,0.277043563,743,0.000382162,695,0.005300353,421,0.000790371
612,378,3,760,0.006987139,158,0.277043563,177,0.000380421,703,0.005300353,886,0.000790271
613,397,3,613,0.006978681,743,0.276975777,787,0.000375185,714,0.005300353,909,0.000790203
614,441,3,223,0.006977432,746,0.276908023,384,0.000371687,720,0.005300353,877,0.000789688
615,457,3,533,0.006972411,616,0.276569753,86,0.000371167,735,0.005300353,356,0.000788605
616,461,3,556,0.006960222,859,0.276502198,580,0.000369156,736,0.005300353,668,0.000788477
617,472,3,975,0.006958395,780,0.276434676,565,0.000368136,740,0.005300353,496,0.000786997
618,489,3,280,0.006926948,944,0.276232308,646,0.000366076,741,0.005300353,160,0.0007866
619,516,3,703,0.006878147,839,0.276164918,941,0.00036434,766,0.005300353,655,0.000786571
620,521,3,540,0.006774882,322,0.276030237,640,0.000363662,771,0.005300353,528,0.000786205
621,550,3,300,0.006772939,677,0.276030237,1010,0.00036232,791,0.005300353,727,0.0007861
622,558,3,108,0.006770203,848,0.275962945,1083,0.000362239,805,0.005300353,923,0.000785861
623,571,3,464,0.006722508,886,0.275962945,989,0.000360247,810,0.005300353,241,0.000785363
624,592,3,228,0.006713992,845,0.275761267,155,0.000360107,820,0.005300353,556,0.000785153
625,596,3,31,0.006710126,865,0.275694106,166,0.000350106,845,0.005300353,295,0.000784219
626,603,3,616,0.006702883,718,0.275492821,1069,0.000348277,860,0.005300353,922,0.00078398
627,610,3,485,0.006675013,747,0.275492821,736,0.000344375,903,0.005300353,566,0.00078394
628,645,3,793,0.006624385,847,0.275358793,733,0.000340633,909,0.005300353,836,0.000783714
629,648,3,624,0.006549347,761,0.275157997,845,0.000339919,949,0.005300353,941,0.000783241
630,651,3,818,0.006547315,508,0.275024295,528,0.000338032,991,0.005300353,372,0.000783111
631,688,3,699,0.006545647,752,0.275024295,964,0.000336299,1003,0.005300353,402,0.000782092
632,699,3,176,0.00652472,794,0.275024295,949,0.00033516,1025,0.005300353,620,0.000781105
633,709,3,945,0.006504464,995,0.274957493,378,0.000334926,1037,0.005300353,984,0.000780673
634,711,3,790,0.006500935,868,0.274890724,766,0.000334223,1038,0.005300353,244,0.000780351
635,719,3,823,0.006500144,472,0.274823986,420,0.000334121,1049,0.005300353,1016,0.000780309
636,749,3,956,0.006401902,1031,0.274757282,979,0.000331809,1111,0.005300353,753,0.000780184
637,780,3,953,0.006342364,782,0.274690609,165,0.0003303,94,0.004416961,76,0.00078014
638,782,3,447,0.006316928,1068,0.274690609,449,0.000329181,97,0.004416961,514,0.00077972
639,809,3,369,0.006298116,578,0.274557361,601,0.000322564,98,0.004416961,379,0.00077853
640,810,3,680,0.006297,643,0.274490786,410,0.000315558,169,0.004416961,647,0.00077814
641,826,3,291,0.006260321,507,0.274424242,1009,0.000313291,173,0.004416961,996,0.000777527
642,836,3,811,0.006237754,888,0.274424242,244,0.000308485,257,0.004416961,691,0.000777488
643,854,3,700,0.006209005,929,0.274424242,620,0.000307461,272,0.004416961,1038,0.000777479
644,858,3,611,0.006185821,741,0.273959342,265,0.000307326,309,0.004416961,632,0.000777017
645,874,3,740,0.006175673,735,0.273893056,219,0.000299326,342,0.004416961,864,0.000776338
646,940,3,873,0.006173252,675,0.273562107,624,0.000298076,358,0.004416961,580,0.00077622
647,953,3,830,0.006121037,852,0.273562107,1034,0.000296512,359,0.004416961,902,0.000776096
648,962,3,786,0.006090541,594,0.273363922,899,0.000292964,374,0.004416961,113,0.000775883
649,984,3,794,0.006050749,349,0.273297924,98,0.00029006,378,0.004416961,1044,0.000775767
650,985,3,847,0.00605016,913,0.273297924,779,0.000288481,404,0.004416961,166,0.000775662
651,1049,3,674,0.006036858,1006,0.273297924,769,0.000287909,452,0.004416961,1025,0.000775528
652,1065,3,678,0.00602509,783,0.273231958,379,0.000285497,510,0.004416961,595,0.000775224
653,1079,3,248,0.005982528,510,0.273100121,523,0.00028374,519,0.004416961,874,0.00077481
654,1083,3,610,0.005975271,169,0.27303425,358,0.000278449,528,0.004416961,396,0.00077476
655,1086,3,601,0.00595505,813,0.272836828,991,0.000276668,532,0.004416961,717,0.000772272
656,1111,3,833,0.005910432,373,0.272771084,595,0.00027012,558,0.004416961,178,0.000772009
657,94,2,138,0.005842283,25,0.272705372,995,0.000267039,565,0.004416961,735,0.000772004
658,98,2,294,0.005840134,532,0.272639692,772,0.000264747,573,0.004416961,622,0.000770375
659,122,2,964,0.005832476,601,0.272508426,599,0.000264246,605,0.004416961,749,0.000769915
660,168,2,812,0.0057898,581,0.27244284,973,0.000262098,616,0.004416961,740,0.00076962
661,169,2,937,0.005784747,843,0.27244284,612,0.000261866,623,0.004416961,1087,0.000769478
662,233,2,736,0.005780738,535,0.272180813,452,0.000246996,624,0.004416961,1088,0.000769478
663,251,2,478,0.005759121,833,0.272115385,816,0.000245885,635,0.004416961,919,0.000769441
664,259,2,961,0.005754982,630,0.272049988,464,0.000245834,639,0.004416961,641,0.000768957
665,261,2,769,0.005751256,117,0.271984623,923,0.000245241,671,0.004416961,565,0.000767684
666,265,2,911,0.005738592,748,0.271984623,881,0.000244278,679,0.004416961,720,0.000766221
667,297,2,994,0.005708738,1001,0.271984623,752,0.00024083,688,0.004416961,233,0.000766059
668,347,2,820,0.005695863,1009,0.271984623,1097,0.000239767,701,0.004416961,1036,0.000765477
669,349,2,913,0.005686784,771,0.271853987,316,0.000238209,711,0.004416961,608,0.000764833
670,369,2,558,0.005678955,973,0.271723476,31,0.00023388,717,0.004416961,849,0.000764826
671,447,2,95,0.005661124,516,0.271658267,600,0.000233499,718,0.004416961,891,0.000764146
672,452,2,325,0.005641711,609,0.271658267,806,0.000226382,722,0.004416961,639,0.000764095
673,497,2,929,0.00563688,702,0.27159309,573,0.000223651,727,0.004416961,1037,0.000763814
674,510,2,848,0.005596019,526,0.271527944,1025,0.000222763,746,0.004416961,481,0.000763205
675,532,2,796,0.005552551,150,0.271397746,32,0.000217104,751,0.004416961,773,0.000763154
676,539,2,809,0.00552045,178,0.271332694,578,0.000215153,754,0.004416961,32,0.000762819
677,552,2,839,0.00549563,807,0.271332694,904,0.000214351,801,0.004416961,562,0.000762786
678,555,2,420,0.005491061,177,0.271267673,169,0.000214167,811,0.004416961,688,0.000762114
679,564,2,143,0.00545324,756,0.271267673,702,0.000211393,816,0.004416961,931,0.000761698
680,573,2,800,0.005444683,491,0.271137725,519,0.000209705,837,0.004416961,751,0.000761683
681,580,2,935,0.005412365,588,0.271072797,817,0.000208999,873,0.004416961,817,0.000761406
682,605,2,578,0.005408044,795,0.271072797,727,0.00020613,874,0.004416961,418,0.000761238
683,624,2,977,0.005403575,980,0.2710079,1104,0.000203247,880,0.004416961,125,0.000760485
684,629,2,490,0.005355246,586,0.270943035,677,0.000202829,922,0.004416961,509,0.000758766
685,631,2,707,0.005347175,620,0.270943035,434,0.000202483,923,0.004416961,650,0.000757307
686,637,2,241,0.005334305,785,0.270943035,439,0.000201933,931,0.004416961,1010,0.000757244
687,639,2,252,0.005318094,918,0.270943035,836,0.000196559,934,0.004416961,425,0.000756943
688,675,2,260,0.005318094,476,0.270878201,1065,0.00019143,935,0.004416961,837,0.000755691
689,700,2,623,0.00531367,713,0.270878201,309,0.000190838,941,0.004416961,300,0.000755414
690,701,2,621,0.005288566,717,0.270878201,140,0.000186679,945,0.004416961,914,0.000755396
691,704,2,711,0.005280858,113,0.270813397,785,0.000186563,951,0.004416961,626,0.000755297
692,706,2,668,0.005196301,342,0.270813397,891,0.000183744,961,0.004416961,171,0.000754537
693,718,2,828,0.00517671,31,0.270748625,558,0.000183387,967,0.004416961,540,0.000754443
694,740,2,576,0.005166399,546,0.270748625,680,0.000182308,978,0.004416961,1053,0.000754354
695,741,2,862,0.005166265,1049,0.270748625,953,0.000181829,979,0.004416961,177,0.000754342
696,752,2,651,0.005145062,473,0.270425227,128,0.000179153,984,0.004416961,754,0.000753966
697,753,2,748,0.005135099,901,0.27036064,645,0.000176258,986,0.004416961,1057,0.000753913
698,816,2,939,0.005101648,769,0.270296084,864,0.000174034,989,0.004416961,920,0.000753717
699,870,2,850,0.005091281,789,0.270102601,1006,0.00017215,1002,0.004416961,128,0.000752234
700,877,2,491,0.005086926,575,0.270038168,878,0.000172147,1019,0.004416961,558,0.000751528
701,879,2,468,0.005082968,959,0.269909394,623,0.000169855,1022,0.004416961,714,0.00075113
702,898,2,476,0.005080831,441,0.269780744,608,0.000168902,1033,0.004416961,806,0.00075059
703,913,2,125,0.00506902,726,0.269716464,843,0.0001672,1036,0.004416961,1132,0.000750374
704,921,2,507,0.005062398,776,0.26952381,385,0.000167114,1044,0.004416961,603,0.000750022
705,922,2,974,0.005046972,961,0.269459652,82,0.000166696,1052,0.004416961,752,0.000749514
706,927,2,807,0.005035765,248,0.269395526,158,0.00016341,1065,0.004416961,881,0.000748987
707,929,2,867,0.005024035,629,0.26933143,575,0.000163199,1069,0.004416961,1102,0.000748102
708,931,2,373,0.005021686,168,0.269139325,1111,0.000162931,137,0.003533569,1124,0.000748067
709,937,2,985,0.005009678,1069,0.269075351,824,0.000162536,159,0.003533569,951,0.000748004
710,941,2,816,0.00499961,125,0.269011407,94,0.000161567,241,0.003533569,771,0.000747956
711,943,2,814,0.004997909,498,0.269011407,594,0.000160555,261,0.003533569,711,0.000747647
712,949,2,527,0.004991569,639,0.269011407,773,0.000160488,265,0.003533569,1069,0.000747578
713,959,2,771,0.004987343,294,0.268947493,874,0.000159562,294,0.003533569,1096,0.000747572
714,961,2,992,0.004936427,122,0.268628382,521,0.000159295,365,0.003533569,1051,0.000747149
715,964,2,460,0.004892646,435,0.268628382,481,0.000158041,405,0.003533569,168,0.000746182
716,981,2,845,0.004875928,945,0.268628382,1033,0.000157906,420,0.003533569,155,0.000746028
717,989,2,170,0.004868127,538,0.268500949,639,0.000152852,439,0.003533569,925,0.000745448
718,1001,2,1066,0.004854791,1008,0.268437278,837,0.000151936,464,0.003533569,798,0.000745125
719,1006,2,510,0.004841757,176,0.268310026,619,0.000149333,473,0.003533569,532,0.000744611
720,1008,2,581,0.004830968,462,0.268310026,495,0.000147927,489,0.003533569,107,0.000744611
721,1012,2,752,0.004814319,878,0.268182895,505,0.000147407,521,0.003533569,1047,0.000744607
722,1016,2,852,0.004761888,607,0.268119375,737,0.000145557,555,0.003533569,219,0.000744415
723,1018,2,756,0.004750329,863,0.268119375,170,0.000145264,578,0.003533569,327,0.000744385
724,31,1,936,0.004698253,651,0.267928994,1042,0.000142581,586,0.003533569,420,0.000743019
725,97,1,931,0.004694761,308,0.267865594,189,0.000142418,608,0.003533569,940,0.000742073
726,99,1,555,0.004692419,628,0.267738884,107,0.000141703,629,0.003533569,623,0.000742041
727,108,1,349,0.004633207,897,0.267738884,1037,0.000140958,644,0.003533569,962,0.000741722
728,153,1,545,0.004559189,534,0.267675573,863,0.000139506,645,0.003533569,169,0.000740781
729,155,1,526,0.004549048,173,0.267612293,208,0.000138621,665,0.003533569,539,0.000739778
730,158,1,150,0.004529509,291,0.267549043,374,0.000138291,719,0.003533569,827,0.000739724
731,172,1,622,0.004507457,303,0.267549043,1007,0.000137929,748,0.003533569,879,0.000739606
732,176,1,1000,0.00448373,1025,0.267549043,327,0.000137902,752,0.003533569,921,0.000739603
733,224,1,1049,0.004474098,179,0.267485822,529,0.000137825,753,0.003533569,578,0.000739211
734,231,1,231,0.004468003,853,0.267485822,642,0.000137785,770,0.003533569,46,0.000739022
735,246,1,901,0.004464649,871,0.267485822,735,0.000137533,772,0.003533569,816,0.000738913
736,271,1,505,0.004462366,1067,0.267422632,280,0.000136375,773,0.003533569,436,0.000738817
737,272,1,942,0.004455202,722,0.267233239,301,0.000135111,780,0.003533569,1033,0.000738291
738,282,1,959,0.004450266,301,0.267170168,671,0.000130092,789,0.003533569,898,0.000738191
739,287,1,559,0.00444569,558,0.267107126,718,0.00012875,809,0.003533569,703,0.000738037
740,291,1,508,0.004407072,579,0.267107126,308,0.000127922,817,0.003533569,263,0.000737748
741,300,1,569,0.004393781,928,0.266981132,1023,0.000127198,824,0.003533569,843,0.000737365
742,342,1,805,0.004381494,547,0.266855257,944,0.000126947,826,0.003533569,550,0.000736997
743,344,1,981,0.004380509,622,0.266666667,101,0.000126219,830,0.003533569,489,0.000736312
744,374,1,951,0.004341507,528,0.266603862,707,0.000125348,836,0.003533569,1019,0.000736232
745,401,1,59,0.004339467,688,0.266541088,436,0.000124341,843,0.003533569,988,0.000736042
746,402,1,995,0.004326903,893,0.266541088,919,0.000123852,850,0.003533569,1085,0.000734803
747,404,1,546,0.004307476,599,0.266478343,178,0.000123758,870,0.003533569,935,0.000734597
748,420,1,179,0.004258618,505,0.266352941,404,0.00012245,877,0.003533569,695,0.000733511
749,422,1,868,0.004257505,979,0.266039953,294,0.000121641,881,0.003533569,1040,0.000733053
750,435,1,579,0.004252259,97,0.265914964,261,0.000117951,892,0.003533569,722,0.000732899
751,439,1,928,0.004243175,621,0.265914964,771,0.000117867,899,0.003533569,766,0.000732241
752,464,1,943,0.004223125,477,0.2657277,914,0.00011653,902,0.003533569,687,0.000731615
753,481,1,1009,0.00421503,825,0.265540699,888,0.000115025,904,0.003533569,1023,0.000731595
754,524,1,960,0.004208528,99,0.265478424,641,0.00011451,921,0.003533569,612,0.000731382
755,536,1,462,0.004142675,922,0.265416178,113,0.000113597,928,0.003533569,378,0.000730634
756,538,1,620,0.00412809,975,0.265167487,425,0.000113063,929,0.003533569,573,0.000729974
757,540,1,825,0.004110548,159,0.265043315,664,0.000113053,940,0.003533569,47,0.000729713
758,545,1,854,0.004105365,791,0.265043315,496,0.000111829,959,0.003533569,961,0.000729403
759,575,1,761,0.004072995,951,0.265043315,1030,0.000111693,962,0.003533569,683,0.000728508
760,578,1,303,0.004059368,619,0.264857277,533,0.000110201,964,0.003533569,870,0.00072833
761,595,1,1005,0.004050657,772,0.264857277,1002,0.000109322,987,0.003533569,285,0.000728066
762,604,1,516,0.004046055,59,0.264733396,974,0.000107714,1006,0.003533569,434,0.000727375
763,608,1,859,0.004039661,792,0.264671499,282,0.000107091,1009,0.003533569,718,0.000727271
764,626,1,688,0.004010629,1070,0.264671499,510,0.000105614,1018,0.003533569,1112,0.000725429
765,630,1,586,0.004009533,143,0.264547792,622,0.000103908,1031,0.003533569,791,0.000725039
766,635,1,813,0.004005229,171,0.264547792,324,0.000103814,1040,0.003533569,405,0.000724724
767,650,1,730,0.004001264,170,0.264362447,665,0.000103426,1053,0.003533569,701,0.000724628
768,654,1,954,0.003979968,319,0.264300724,1013,0.000102238,1061,0.003533569,964,0.000724605
769,663,1,1068,0.00397539,685,0.264300724,1045,0.000101941,1067,0.003533569,358,0.000724207
770,673,1,798,0.003966512,521,0.264177363,604,9.95E-05,1079,0.003533569,94,0.000723667
771,679,1,973,0.003951031,801,0.264054117,701,9.89E-05,1083,0.003533569,945,0.000723505
772,682,1,865,0.003950629,984,0.264054117,761,9.74E-05,1086,0.003533569,294,0.00072343
773,691,1,726,0.003947553,672,0.263992537,902,9.74E-05,25,0.002650177,624,0.000721846
774,707,1,630,0.003930228,927,0.263992537,491,9.56E-05,31,0.002650177,86,0.000721347
775,714,1,489,0.003902504,449,0.263930986,809,9.50E-05,59,0.002650177,224,0.000720994
776,717,1,871,0.003883057,778,0.263685069,884,9.49E-05,99,0.002650177,439,0.000720207
777,720,1,821,0.003882316,824,0.263685069,813,9.42E-05,101,0.002650177,772,0.00071947
778,734,1,619,0.003860231,252,0.263623661,257,9.35E-05,122,0.002650177,1031,0.000719452
779,738,1,318,0.003838028,260,0.263623661,765,9.18E-05,125,0.002650177,374,0.000719301
780,754,1,685,0.003832901,596,0.263623661,546,9.11E-05,138,0.002650177,733,0.000719231
781,763,1,538,0.003771334,633,0.263623661,489,9.04E-05,153,0.002650177,1089,0.000718489
782,765,1,405,0.003767882,955,0.263623661,748,9.04E-05,158,0.002650177,765,0.00071803
783,773,1,878,0.003767662,958,0.263623661,1003,9.02E-05,170,0.002650177,82,0.000717912
784,776,1,986,0.003756025,287,0.263562282,928,8.91E-05,176,0.002650177,208,0.000717722
785,777,1,575,0.003753108,654,0.263500931,719,8.88E-05,224,0.002650177,850,0.000717693
786,786,1,534,0.003749197,698,0.26331705,1057,8.76E-05,228,0.002650177,605,0.000717017
787,789,1,1031,0.003742336,819,0.26331705,722,8.72E-05,271,0.002650177,365,0.000716979
788,800,1,498,0.003716294,1033,0.263255814,538,8.71E-05,282,0.002650177,257,0.000716824
789,801,1,629,0.003705623,489,0.263011152,1096,8.57E-05,287,0.002650177,555,0.000716735
790,811,1,984,0.003680018,754,0.262645012,342,8.50E-05,301,0.002650177,927,0.000716537
791,812,1,293,0.003679667,663,0.262401484,509,8.44E-05,303,0.002650177,98,0.000715554
792,815,1,765,0.003666378,937,0.262158407,793,8.35E-05,308,0.002650177,594,0.000714883
793,817,1,925,0.00362189,960,0.262158407,987,8.29E-05,427,0.002650177,928,0.000714868
794,828,1,1008,0.003587953,543,0.262037037,629,8.25E-05,435,0.002650177,1009,0.000714591
795,835,1,654,0.003578282,763,0.261976394,688,8.21E-05,441,0.002650177,510,0.00071413
796,838,1,843,0.003565199,967,0.261976394,927,8.20E-05,447,0.002650177,777,0.000713056
797,852,1,547,0.00354489,423,0.26191578,910,7.94E-05,449,0.002650177,1030,0.000710893
798,853,1,738,0.003528232,881,0.26191578,865,7.81E-05,460,0.002650177,1120,0.000710679
799,878,1,588,0.003527674,877,0.261613127,951,7.62E-05,468,0.002650177,342,0.000710664
800,880,1,1025,0.003512429,949,0.261613127,621,7.61E-05,472,0.002650177,101,0.00071038
801,881,1,635,0.003508765,838,0.26155268,228,7.50E-05,491,0.002650177,521,0.000710013
802,899,1,1033,0.00350132,765,0.261492261,468,7.38E-05,523,0.002650177,318,0.000709635
803,902,1,317,0.003498817,985,0.261431871,1018,7.31E-05,533,0.002650177,748,0.000709284
804,914,1,607,0.003470602,936,0.261250865,427,7.20E-05,534,0.002650177,173,0.000709147
805,926,1,99,0.003470149,496,0.261070111,99,7.15E-05,538,0.002650177,1098,0.000708589
806,928,1,1001,0.003430835,817,0.261009915,789,7.13E-05,546,0.002650177,449,0.000708511
807,936,1,596,0.003425701,874,0.261009915,925,7.08E-05,547,0.002650177,629,0.000708502
808,942,1,97,0.003419848,1037,0.261009915,535,6.95E-05,559,0.002650177,671,0.000708098
809,950,1,772,0.003412823,954,0.260889606,828,6.94E-05,575,0.002650177,1094,0.000707422
810,960,1,734,0.003412009,576,0.260769408,555,6.72E-05,581,0.002650177,1001,0.000707401
811,966,1,308,0.00340828,101,0.260709351,853,6.43E-05,588,0.002650177,404,0.000706937
812,968,1,423,0.00338973,481,0.260649321,626,6.33E-05,596,0.002650177,301,0.000706661
813,977,1,853,0.003387938,943,0.260529344,795,6.31E-05,604,0.002650177,464,0.000705938
814,978,1,727,0.00338528,138,0.260170076,932,6.30E-05,612,0.002650177,619,0.000705906
815,979,1,834,0.003374641,448,0.260170076,460,6.19E-05,619,0.002650177,1129,0.000705824
816,983,1,799,0.003373573,903,0.260110294,168,6.12E-05,626,0.002650177,1117,0.000705034
817,987,1,609,0.003361898,635,0.26005054,271,6.11E-05,650,0.002650177,1063,0.000704842
818,988,1,863,0.003361051,912,0.26005054,672,6.01E-05,651,0.002650177,1118,0.000704756
819,992,1,713,0.003341166,468,0.259811797,59,5.91E-05,663,0.002650177,896,0.000704115
820,998,1,582,0.003327341,556,0.259811797,588,5.80E-05,675,0.002650177,1090,0.000704018
821,1000,1,496,0.003274395,941,0.25969259,556,5.49E-05,677,0.002650177,1055,0.000703872
822,1022,1,633,0.003246512,536,0.259454504,962,5.21E-05,685,0.002650177,644,0.000703692
823,1023,1,449,0.003234521,745,0.259038902,939,5.16E-05,702,0.002650177,904,0.000703129
824,1024,1,903,0.003223586,806,0.258979639,945,5.13E-05,707,0.002650177,359,0.000700244
825,1026,1,877,0.003223317,850,0.258920403,961,5.04E-05,713,0.002650177,1012,0.000699333
826,1031,1,535,0.003220073,1032,0.258742857,1015,4.98E-05,733,0.002650177,731,0.000699153
827,1035,1,448,0.003196654,736,0.258270591,547,4.97E-05,763,0.002650177,732,0.000699153
828,1047,1,721,0.003173135,793,0.258270591,715,4.93E-05,765,0.002650177,719,0.000699142
829,1048,1,663,0.003167211,695,0.258152794,569,4.80E-05,777,0.002650177,757,0.000699047
830,1050,1,532,0.003146682,786,0.257976299,1044,4.78E-05,786,0.002650177,758,0.000699047
831,1060,1,1069,0.003143077,108,0.257917521,530,4.68E-05,793,0.002650177,452,0.000698643
832,1061,1,846,0.003098056,231,0.257917521,235,4.68E-05,795,0.002650177,789,0.000697997
833,1064,1,110,0.003090536,680,0.257917521,579,4.40E-05,797,0.002650177,1048,0.000697981
834,1067,1,1006,0.003084261,730,0.25785877,153,4.35E-05,828,0.002650177,853,0.000697805
835,1072,1,481,0.003068738,942,0.257800046,1062,4.35E-05,853,0.002650177,519,0.000697709
836,1078,1,672,0.003059021,989,0.257741348,819,4.31E-05,863,0.002650177,645,0.000697017
837,1087,1,159,0.003059006,846,0.257682677,745,4.12E-05,864,0.002650177,809,0.000696928
838,1088,1,824,0.003034714,935,0.257624033,924,4.10E-05,878,0.002650177,665,0.000696896
839,1099,1,702,0.003027679,721,0.257506824,1019,4.00E-05,879,0.002650177,1035,0.000696829
840,34,0,717,0.002981093,962,0.25744826,798,3.95E-05,897,0.002650177,830,0.000696781
841,35,0,918,0.002970045,549,0.257039055,1001,3.95E-05,898,0.002650177,1006,0.000695396
842,36,0,477,0.002966374,829,0.256980704,870,3.91E-05,913,0.002650177,746,0.000695041
843,52,0,955,0.002964892,906,0.256980704,179,3.89E-05,914,0.002650177,685,0.000693961
844,59,0,958,0.002964892,880,0.256922379,341,3.86E-05,918,0.002650177,468,0.000693858
845,96,0,874,0.002938897,870,0.25686408,753,3.73E-05,920,0.002650177,261,0.000692542
846,101,0,838,0.002902743,1061,0.25686408,171,3.72E-05,927,0.002650177,99,0.000692133
847,110,0,301,0.002898596,934,0.256747562,248,3.54E-05,930,0.002650177,495,0.000691782
848,125,0,1034,0.002897698,963,0.256747562,224,3.40E-05,936,0.002650177,1064,0.000691744
849,143,0,172,0.002897255,965,0.256747562,681,3.39E-05,937,0.002650177,575,0.000691383
850,150,0,528,0.0028945,405,0.256572983,777,3.34E-05,942,0.002650177,677,0.000691333
851,159,0,881,0.002873948,678,0.256398641,1036,3.24E-05,943,0.002650177,1071,0.000690585
852,170,0,1032,0.002808189,487,0.25634058,176,3.16E-05,974,0.002650177,1130,0.00069031
853,174,0,763,0.002799676,492,0.25634058,1053,3.07E-05,977,0.002650177,1131,0.000689993
854,179,0,521,0.00278969,493,0.25634058,814,3.06E-05,981,0.002650177,1013,0.000689913
855,222,0,1037,0.002763329,555,0.256050667,940,2.97E-05,985,0.002650177,878,0.000689557
856,225,0,897,0.0027563,790,0.255819209,225,2.90E-05,988,0.002650177,813,0.000689479
857,228,0,1067,0.002744777,1013,0.255819209,726,2.88E-05,1001,0.002650177,341,0.000689393
858,235,0,775,0.002739024,582,0.25576141,1122,2.87E-05,1010,0.002650177,530,0.00068928
859,241,0,536,0.002726295,668,0.255703637,826,2.79E-05,1012,0.002650177,265,0.000689116
860,248,0,829,0.002726116,1004,0.25564589,876,2.76E-05,1016,0.002650177,1078,0.000688369
861,252,0,916,0.002686621,914,0.255357546,935,2.68E-05,1023,0.002650177,588,0.000687857
862,260,0,34,0.002682518,834,0.255299955,405,2.67E-05,1035,0.002650177,581,0.000687641
863,280,0,35,0.002682518,836,0.255299955,318,2.66E-05,1057,0.002650177,974,0.00068739
864,293,0,36,0.002682518,775,0.255069851,841,2.63E-05,1072,0.002650177,460,0.00068711
865,301,0,979,0.002650831,805,0.255069851,751,2.60E-05,1096,0.002650177,664,0.000686802
866,303,0,836,0.002642359,1054,0.255069851,797,2.52E-05,1132,0.002650177,1103,0.00068646
867,308,0,922,0.002641638,797,0.25501239,668,2.49E-05,52,0.001766784,344,0.000685917
868,317,0,543,0.002631821,777,0.254897546,566,2.34E-05,96,0.001766784,137,0.000685695
869,318,0,225,0.002626101,681,0.254840162,1094,2.34E-05,108,0.001766784,936,0.000685376
870,341,0,487,0.002613821,992,0.254840162,1112,2.33E-05,150,0.001766784,308,0.000684738
871,365,0,492,0.002613821,950,0.254668166,96,2.33E-05,172,0.001766784,1119,0.000684717
872,373,0,493,0.002613821,981,0.254610886,448,2.29E-05,179,0.001766784,1121,0.000684663
873,393,0,762,0.002580654,1012,0.254496403,840,2.24E-05,225,0.001766784,702,0.000684005
874,413,0,989,0.002574352,1015,0.254496403,936,2.22E-05,231,0.001766784,682,0.000683526
875,423,0,817,0.00256999,604,0.254324871,786,2.16E-05,235,0.001766784,638,0.000683398
876,427,0,788,0.002561708,737,0.254210645,137,2.13E-05,246,0.001766784,828,0.000682929
877,448,0,880,0.002560428,762,0.253925527,652,2.11E-05,248,0.001766784,680,0.000682917
878,449,0,1070,0.002558486,1034,0.253925527,1021,2.09E-05,280,0.001766784,882,0.000682297
879,460,0,101,0.002545853,225,0.25386858,638,2.05E-05,291,0.001766784,1074,0.000682047
880,462,0,751,0.002545276,733,0.25386858,834,2.02E-05,318,0.001766784,863,0.000681643
881,468,0,934,0.002500565,977,0.25386858,988,2.01E-05,341,0.001766784,1050,0.000681574
882,477,0,991,0.002494592,909,0.253811659,827,2.01E-05,344,0.001766784,985,0.000681566
883,487,0,1012,0.00248203,497,0.253754764,685,1.99E-05,393,0.001766784,596,0.000680788
884,491,0,912,0.002462357,1059,0.253584229,1038,1.95E-05,448,0.001766784,604,0.000680313
885,492,0,806,0.002441849,344,0.253527436,898,1.94E-05,477,0.001766784,546,0.000680126
886,493,0,754,0.0024368,738,0.253527436,1074,1.93E-05,495,0.001766784,491,0.00067999
887,495,0,819,0.002431943,664,0.253470667,287,1.85E-05,513,0.001766784,786,0.000679714
888,501,0,941,0.00243045,796,0.253187206,52,1.83E-05,524,0.001766784,841,0.000679391
889,513,0,927,0.002417877,932,0.253074,1085,1.73E-05,529,0.001766784,943,0.000679087
890,515,0,174,0.00241454,840,0.252960894,173,1.72E-05,530,0.001766784,1045,0.00067908
891,518,0,940,0.002413098,1030,0.252960894,435,1.70E-05,535,0.001766784,529,0.000678997
892,519,0,949,0.002391361,986,0.252734985,712,1.67E-05,536,0.001766784,793,0.00067867
893,523,0,773,0.002378853,529,0.252622183,775,1.66E-05,543,0.001766784,981,0.000678642
894,525,0,341,0.002370061,727,0.25250948,150,1.64E-05,569,0.001766784,673,0.000678366
895,529,0,777,0.002366637,1036,0.25250948,1016,1.62E-05,576,0.001766784,983,0.000677464
896,530,0,950,0.002358248,652,0.252228164,683,1.60E-05,579,0.001766784,634,0.000677277
