,nodes_tr,TR,nodes_ec,EC,nodes_cnc,CnC,nodes_bc,BC,nodes_dc,DC
531,141,3,1297,1.2981749204472072e-08,135,0.0061643835616438354,402,0.0,1383,0.0027397260273972603
532,145,3,891,1.2471507029194892e-08,136,0.0061643835616438354,403,0.0,1397,0.0027397260273972603
533,146,3,606,1.245326118853348e-08,137,0.0061643835616438354,404,0.0,1398,0.0027397260273972603
534,147,3,920,1.1645522674628307e-08,138,0.0061643835616438354,405,0.0,1399,0.0027397260273972603
535,148,3,1053,1.1620717818892557e-08,139,0.0061643835616438354,406,0.0,1415,0.0027397260273972603
536,181,3,153,1.161977325604147e-08,140,0.0061643835616438354,407,0.0,1416,0.0027397260273972603
537,182,3,1054,1.0597074799728846e-08,772,0.0061643835616438354,409,0.0,1417,0.0027397260273972603
538,216,3,1055,1.0597074799728846e-08,773,0.0061643835616438354,410,0.0,1425,0.0027397260273972603
539,217,3,439,1.0108091410712473e-08,774,0.0061643835616438354,412,0.0,0,0.0020547945205479454
540,218,3,440,1.0108091410712473e-08,775,0.0061643835616438354,413,0.0,10,0.0020547945205479454
541,219,3,441,1.0108091410712473e-08,776,0.0061643835616438354,414,0.0,11,0.0020547945205479454
542,233,3,1056,9.260399798055996e-09,777,0.0061643835616438354,415,0.0,12,0.0020547945205479454
543,242,3,890,7.789214487176947e-09,778,0.0061643835616438354,416,0.0,14,0.0020547945205479454
544,243,3,639,7.598975619857787e-09,779,0.0061643835616438354,417,0.0,15,0.0020547945205479454
545,279,3,577,7.476001155756738e-09,780,0.0061643835616438354,418,0.0,45,0.0020547945205479454
546,280,3,638,7.2220009451150605e-09,781,0.0061643835616438354,420,0.0,46,0.0020547945205479454
547,281,3,1268,7.066285134711879e-09,460,0.0060922855082912765,421,0.0,47,0.0020547945205479454
548,282,3,1269,7.066285134711879e-09,241,0.005547945205479452,423,0.0,54,0.0020547945205479454
549,299,3,579,6.845445026192626e-09,626,0.005479452054794521,425,0.0,62,0.0020547945205479454
550,304,3,580,6.845445026192626e-09,948,0.005479452054794521,426,0.0,66,0.0020547945205479454
551,306,3,73,6.420615940597255e-09,1067,0.005479452054794521,427,0.0,70,0.0020547945205479454
552,307,3,423,6.343338658935934e-09,1068,0.005479452054794521,428,0.0,71,0.0020547945205479454
553,309,3,693,6.343338658935934e-09,1069,0.005479452054794521,429,0.0,72,0.0020547945205479454
554,314,3,220,6.149436919203293e-09,1070,0.005479452054794521,430,0.0,75,0.0020547945205479454
555,315,3,221,6.149436919203293e-09,1071,0.005479452054794521,431,0.0,76,0.0020547945205479454
556,316,3,578,6.039278180011122e-09,1072,0.005479452054794521,432,0.0,77,0.0020547945205479454
557,317,3,409,5.558748524578396e-09,1073,0.005479452054794521,433,0.0,100,0.0020547945205479454
558,320,3,1267,5.379283643638978e-09,1074,0.005479452054794521,434,0.0,107,0.0020547945205479454
559,321,3,1460,5.379283643638978e-09,1075,0.005479452054794521,435,0.0,112,0.0020547945205479454
560,322,3,504,4.529762456199784e-09,1187,0.005479452054794521,436,0.0,145,0.0020547945205479454
561,323,3,1214,4.2588152347032055e-09,318,0.00547945205479452,437,0.0,146,0.0020547945205479454
562,342,3,598,3.4066971957874688e-09,233,0.005261519302615193,438,0.0,147,0.0020547945205479454
563,343,3,956,3.3462947103570832e-09,1443,0.005191059841384282,439,0.0,148,0.0020547945205479454
564,360,3,318,2.6750234792222868e-09,1444,0.005191059841384282,440,0.0,161,0.0020547945205479454
565,375,3,1443,2.5960853093085054e-09,1445,0.005191059841384282,441,0.0,167,0.0020547945205479454
566,376,3,1444,2.5960853093085054e-09,1446,0.005191059841384282,444,0.0,181,0.0020547945205479454
567,377,3,1445,2.5960853093085054e-09,458,0.005032757593805837,445,0.0,182,0.0020547945205479454
568,378,3,1446,2.5960853093085054e-09,459,0.005032757593805837,446,0.0,216,0.0020547945205479454
569,379,3,507,2.2003076565071063e-09,282,0.004875100725221596,447,0.0,217,0.0020547945205479454
570,380,3,508,2.2003076565071063e-09,906,0.004875100725221596,448,0.0,218,0.0020547945205479454
571,381,3,509,2.2003076565071063e-09,231,0.004823059360730593,449,0.0,219,0.0020547945205479454
572,382,3,1408,2.0023782929122026e-09,395,0.004823059360730593,450,0.0,222,0.0020547945205479454
573,394,3,1409,2.0023782929122026e-09,13,0.004794520547945206,453,0.0,230,0.0020547945205479454
574,408,3,1410,2.0023782929122026e-09,367,0.004794520547945206,454,0.0,239,0.0020547945205479454
575,426,3,948,1.563413274225793e-09,368,0.004794520547945206,456,0.0,240,0.0020547945205479454
576,427,3,107,1.4852206175130896e-09,369,0.004794520547945206,458,0.0,242,0.0020547945205479454
577,428,3,1077,1.4700674972380294e-09,370,0.004794520547945206,459,0.0,243,0.0020547945205479454
578,429,3,949,1.3898413713811016e-09,371,0.004794520547945206,462,0.0,270,0.0020547945205479454
579,439,3,1200,1.3898413713811016e-09,372,0.004794520547945206,463,0.0,271,0.0020547945205479454
580,440,3,1201,1.3898413713811016e-09,373,0.004794520547945206,464,0.0,280,0.0020547945205479454
581,441,3,1202,1.3898413713811016e-09,374,0.004794520547945206,465,0.0,281,0.0020547945205479454
582,458,3,1203,1.3898413713811016e-09,431,0.004794520547945206,466,0.0,295,0.0020547945205479454
583,459,3,510,1.246270434605101e-09,432,0.004794520547945206,467,0.0,299,0.0020547945205479454
584,467,3,70,1.1649422132891983e-09,433,0.004794520547945206,468,0.0,304,0.0020547945205479454
585,468,3,71,1.1649422132891983e-09,434,0.004794520547945206,470,0.0,306,0.0020547945205479454
586,469,3,72,1.1649422132891983e-09,435,0.004794520547945206,471,0.0,307,0.0020547945205479454
587,475,3,1430,1.161812058421782e-09,436,0.004794520547945206,472,0.0,309,0.0020547945205479454
588,479,3,1431,1.161812058421782e-09,437,0.004794520547945206,473,0.0,314,0.0020547945205479454
589,492,3,1432,1.161812058421782e-09,438,0.004794520547945206,474,0.0,315,0.0020547945205479454
590,510,3,332,1.083557420481236e-09,514,0.004794520547945206,476,0.0,316,0.0020547945205479454
591,516,3,330,1.0478854751019895e-09,789,0.004794520547945206,477,0.0,317,0.0020547945205479454
592,517,3,331,1.0478854751019895e-09,1039,0.004794520547945206,478,0.0,320,0.0020547945205479454
593,518,3,333,1.0478854751019895e-09,596,0.0044831880448318795,480,0.0,321,0.0020547945205479454
594,523,3,334,1.0478854751019895e-09,732,0.0044831880448318795,482,0.0,322,0.0020547945205479454
595,524,3,335,1.0478854751019895e-09,1148,0.004452054794520548,483,0.0,323,0.0020547945205479454
596,536,3,596,9.42426040937997e-10,1149,0.004452054794520548,484,0.0,325,0.0020547945205479454
597,537,3,732,9.42426040937997e-10,1150,0.004452054794520548,485,0.0,342,0.0020547945205479454
598,538,3,33,9.375567773540173e-10,1151,0.004452054794520548,486,0.0,343,0.0020547945205479454
599,539,3,34,9.375567773540173e-10,597,0.004288266825491363,487,0.0,360,0.0020547945205479454
600,540,3,35,9.375567773540173e-10,733,0.004288266825491363,488,0.0,375,0.0020547945205479454
601,547,3,36,9.375567773540173e-10,1447,0.004288266825491363,489,0.0,376,0.0020547945205479454
602,557,3,37,9.375567773540173e-10,1452,0.004288266825491363,490,0.0,377,0.0020547945205479454
603,558,3,38,9.375567773540173e-10,9,0.004195205479452055,492,0.0,378,0.0020547945205479454
604,563,3,747,9.375567773540173e-10,1043,0.004134050880626223,495,0.0,379,0.0020547945205479454
605,566,3,748,9.375567773540173e-10,1044,0.004134050880626223,496,0.0,380,0.0020547945205479454
606,574,3,749,9.375567773540173e-10,226,0.00410958904109589,497,0.0,381,0.0020547945205479454
607,575,3,750,9.375567773540173e-10,303,0.00410958904109589,498,0.0,382,0.0020547945205479454
608,576,3,751,9.375567773540173e-10,332,0.00410958904109589,502,0.0,394,0.0020547945205479454
609,579,3,752,9.375567773540173e-10,475,0.00410958904109589,503,0.0,419,0.0020547945205479454
610,580,3,900,9.375567773540173e-10,507,0.00410958904109589,504,0.0,426,0.0020547945205479454
611,592,3,901,9.375567773540173e-10,508,0.00410958904109589,505,0.0,427,0.0020547945205479454
612,593,3,902,9.375567773540173e-10,509,0.00410958904109589,506,0.0,428,0.0020547945205479454
613,594,3,903,9.375567773540173e-10,975,0.003991497401983939,510,0.0,429,0.0020547945205479454
614,595,3,904,9.375567773540173e-10,1339,0.003991497401983939,511,0.0,439,0.0020547945205479454
615,613,3,905,9.375567773540173e-10,625,0.00398505603985056,512,0.0,440,0.0020547945205479454
616,614,3,597,8.140703463328176e-10,949,0.00398505603985056,513,0.0,441,0.0020547945205479454
617,616,3,733,8.140703463328176e-10,1200,0.00398505603985056,516,0.0,443,0.0020547945205479454
618,619,3,1447,8.140703463328176e-10,1201,0.00398505603985056,517,0.0,455,0.0020547945205479454
619,621,3,1452,8.140703463328176e-10,1202,0.00398505603985056,518,0.0,457,0.0020547945205479454
620,622,3,1187,6.279558017282469e-10,1203,0.00398505603985056,519,0.0,458,0.0020547945205479454
621,623,3,319,5.006872869814735e-10,1139,0.003858447488584475,520,0.0,459,0.0020547945205479454
622,624,3,461,4.165629697491654e-10,1140,0.003858447488584475,522,0.0,467,0.0020547945205479454
623,644,3,1197,3.7902068834526755e-10,1154,0.003858447488584475,523,0.0,468,0.0020547945205479454
624,645,3,1198,3.7902068834526755e-10,1155,0.003858447488584475,524,0.0,481,0.0020547945205479454
625,646,3,1186,3.6904665120421646e-10,627,0.0036529680365296802,526,0.0,492,0.0020547945205479454
626,647,3,1188,3.6904665120421646e-10,628,0.0036529680365296802,527,0.0,510,0.0020547945205479454
627,650,3,1189,3.6904665120421646e-10,629,0.0036529680365296802,528,0.0,516,0.0020547945205479454
628,651,3,1190,3.6904665120421646e-10,1186,0.0036529680365296802,529,0.0,517,0.0020547945205479454
629,660,3,1252,3.6904665120421646e-10,1188,0.0036529680365296802,530,0.0,518,0.0020547945205479454
630,661,3,1253,3.6904665120421646e-10,1189,0.0036529680365296802,531,0.0,523,0.0020547945205479454
631,662,3,1254,3.6904665120421646e-10,1190,0.0036529680365296802,532,0.0,524,0.0020547945205479454
632,663,3,1255,3.6904665120421646e-10,1252,0.0036529680365296802,533,0.0,537,0.0020547945205479454
633,664,3,626,3.4864918098255227e-10,1253,0.0036529680365296802,534,0.0,538,0.0020547945205479454
634,665,3,1199,3.0506334502339173e-10,1254,0.0036529680365296802,535,0.0,539,0.0020547945205479454
635,666,3,1148,2.7386035829823e-10,1255,0.0036529680365296802,537,0.0,540,0.0020547945205479454
636,669,3,1149,2.7386035829823e-10,1294,0.003604902667627974,538,0.0,557,0.0020547945205479454
637,680,3,1150,2.7386035829823e-10,279,0.003603335318642049,539,0.0,558,0.0020547945205479454
638,681,3,1151,2.7386035829823e-10,22,0.0035225048923679054,540,0.0,563,0.0020547945205479454
639,682,3,625,2.7289356451896173e-10,24,0.0035225048923679054,541,0.0,566,0.0020547945205479454
640,683,3,627,2.4785756540125324e-10,305,0.0035225048923679054,542,0.0,567,0.0020547945205479454
641,717,3,628,2.4785756540125324e-10,330,0.0035225048923679054,543,0.0,569,0.0020547945205479454
642,718,3,629,2.4785756540125324e-10,331,0.0035225048923679054,544,0.0,574,0.0020547945205479454
643,719,3,460,2.330105078939918e-10,333,0.0035225048923679054,545,0.0,575,0.0020547945205479454
644,720,3,649,2.1524601035682366e-10,334,0.0035225048923679054,546,0.0,576,0.0020547945205479454
645,727,3,390,2.0516836470659356e-10,335,0.0035225048923679054,548,0.0,579,0.0020547945205479454
646,737,3,391,2.0516836470659356e-10,1373,0.0035225048923679054,549,0.0,580,0.0020547945205479454
647,740,3,393,2.0516836470659356e-10,1374,0.0035225048923679054,550,0.0,592,0.0020547945205479454
648,741,3,1039,1.8963150161209479e-10,1408,0.0035225048923679054,551,0.0,593,0.0020547945205479454
649,742,3,13,1.896315016120947e-10,1409,0.0035225048923679054,552,0.0,594,0.0020547945205479454
650,768,3,458,1.8477592431264876e-10,1410,0.0035225048923679054,553,0.0,595,0.0020547945205479454
651,769,3,459,1.8477592431264876e-10,280,0.0034531963470319635,554,0.0,596,0.0020547945205479454
652,770,3,389,1.7955858915199493e-10,281,0.0034531963470319635,555,0.0,609,0.0020547945205479454
653,771,3,392,1.7955858915199493e-10,33,0.003424657534246575,556,0.0,613,0.0020547945205479454
654,785,3,108,1.5359552780560136e-10,34,0.003424657534246575,557,0.0,614,0.0020547945205479454
655,790,3,1035,1.435453025143766e-10,35,0.003424657534246575,558,0.0,616,0.0020547945205479454
656,791,3,1036,1.435453025143766e-10,36,0.003424657534246575,563,0.0,619,0.0020547945205479454
657,792,3,1037,1.435453025143766e-10,37,0.003424657534246575,564,0.0,621,0.0020547945205479454
658,793,3,1038,1.435453025143766e-10,38,0.003424657534246575,565,0.0,622,0.0020547945205479454
659,832,3,976,1.4354530251437655e-10,109,0.003424657534246575,566,0.0,623,0.0020547945205479454
660,886,3,977,1.4354530251437655e-10,178,0.003424657534246575,568,0.0,624,0.0020547945205479454
661,887,3,978,1.4354530251437655e-10,228,0.003424657534246575,570,0.0,644,0.0020547945205479454
662,888,3,979,1.4354530251437655e-10,258,0.003424657534246575,571,0.0,645,0.0020547945205479454
663,889,3,740,1.3906045372088142e-10,390,0.003424657534246575,572,0.0,646,0.0020547945205479454
664,898,3,741,1.3906045372088142e-10,391,0.003424657534246575,573,0.0,647,0.0020547945205479454
665,899,3,742,1.3906045372088142e-10,393,0.003424657534246575,574,0.0,650,0.0020547945205479454
666,906,3,394,1.3900675964331192e-10,747,0.003424657534246575,575,0.0,651,0.0020547945205479454
667,934,3,640,1.3788828762312953e-10,748,0.003424657534246575,576,0.0,660,0.0020547945205479454
668,935,3,789,1.2207868854660493e-10,749,0.003424657534246575,578,0.0,661,0.0020547945205479454
669,936,3,1176,1.0180698540574715e-10,750,0.003424657534246575,579,0.0,662,0.0020547945205479454
670,947,3,1177,1.0180698540574715e-10,751,0.003424657534246575,580,0.0,663,0.0020547945205479454
671,955,3,1178,1.0180698540574715e-10,752,0.003424657534246575,581,0.0,664,0.0020547945205479454
672,957,3,1179,1.0180698540574715e-10,814,0.003424657534246575,582,0.0,665,0.0020547945205479454
673,958,3,975,9.218405180346389e-11,900,0.003424657534246575,583,0.0,666,0.0020547945205479454
674,970,3,1339,9.218405180346389e-11,901,0.003424657534246575,584,0.0,669,0.0020547945205479454
675,983,3,226,8.233168593392518e-11,902,0.003424657534246575,585,0.0,678,0.0020547945205479454
676,984,3,1394,8.172619169175892e-11,903,0.003424657534246575,586,0.0,679,0.0020547945205479454
677,985,3,1395,8.172619169175892e-11,904,0.003424657534246575,587,0.0,680,0.0020547945205479454
678,986,3,1396,8.172619169175892e-11,905,0.003424657534246575,588,0.0,681,0.0020547945205479454
679,1009,3,12,8.172619169175891e-11,230,0.0034045124899274777,589,0.0,682,0.0020547945205479454
680,1012,3,14,8.172619169175891e-11,319,0.003401039206424185,590,0.0,683,0.0020547945205479454
681,1013,3,15,8.172619169175891e-11,740,0.0033719704952581667,591,0.0,710,0.0020547945205479454
682,1014,3,1373,7.698957932999867e-11,741,0.0033719704952581667,592,0.0,717,0.0020547945205479454
683,1015,3,1374,7.698957932999867e-11,742,0.0033719704952581667,593,0.0,718,0.0020547945205479454
684,1016,3,1380,7.447578370337649e-11,8,0.003356164383561644,594,0.0,719,0.0020547945205479454
685,1017,3,1381,7.447578370337649e-11,78,0.003356164383561644,595,0.0,720,0.0020547945205479454
686,1043,3,1382,7.447578370337649e-11,84,0.003356164383561644,597,0.0,727,0.0020547945205479454
687,1044,3,1383,7.447578370337649e-11,515,0.003356164383561644,599,0.0,732,0.0020547945205479454
688,1056,3,1415,7.330832879676418e-11,536,0.003356164383561644,600,0.0,737,0.0020547945205479454
689,1080,3,1416,7.330832879676418e-11,910,0.003356164383561644,601,0.0,740,0.0020547945205479454
690,1081,3,1417,7.330832879676418e-11,976,0.003356164383561644,602,0.0,741,0.0020547945205479454
691,1089,3,303,7.181353322222142e-11,977,0.003356164383561644,603,0.0,742,0.0020547945205479454
692,1101,3,1139,6.639451504778437e-11,978,0.003356164383561644,605,0.0,768,0.0020547945205479454
693,1102,3,1140,6.639451504778437e-11,979,0.003356164383561644,606,0.0,769,0.0020547945205479454
694,1103,3,1154,6.639451504778437e-11,1035,0.003356164383561644,607,0.0,770,0.0020547945205479454
695,1115,3,1155,6.639451504778437e-11,1036,0.003356164383561644,608,0.0,771,0.0020547945205479454
696,1116,3,305,6.560238472998466e-11,1037,0.003356164383561644,610,0.0,785,0.0020547945205479454
697,1117,3,109,6.44665461587812e-11,1038,0.003356164383561644,611,0.0,790,0.0020547945205479454
698,1118,3,228,6.44665461587812e-11,1176,0.003356164383561644,612,0.0,791,0.0020547945205479454
699,1159,3,814,6.446654615878119e-11,1177,0.003356164383561644,613,0.0,792,0.0020547945205479454
700,1160,3,812,6.13164594828765e-11,1178,0.003356164383561644,614,0.0,793,0.0020547945205479454
701,1161,3,813,6.13164594828765e-11,1179,0.003356164383561644,616,0.0,832,0.0020547945205479454
702,1167,3,815,6.13164594828765e-11,934,0.0033150684931506852,619,0.0,839,0.0020547945205479454
703,1168,3,816,6.13164594828765e-11,935,0.0033150684931506852,621,0.0,883,0.0020547945205479454
704,1169,3,864,6.13164594828765e-11,936,0.0033150684931506852,622,0.0,886,0.0020547945205479454
705,1170,3,871,6.13164594828765e-11,415,0.0033072407045009787,623,0.0,887,0.0020547945205479454
706,1171,3,872,6.13164594828765e-11,490,0.0033072407045009787,624,0.0,888,0.0020547945205479454
707,1181,3,873,6.13164594828765e-11,1137,0.0033072407045009787,627,0.0,889,0.0020547945205479454
708,1182,3,874,6.13164594828765e-11,1138,0.0033072407045009787,628,0.0,898,0.0020547945205479454
709,1183,3,1397,6.13164594828765e-11,232,0.003215372907153729,629,0.0,899,0.0020547945205479454
710,1184,3,1398,6.13164594828765e-11,396,0.003215372907153729,630,0.0,918,0.0020547945205479454
711,1185,3,1399,6.13164594828765e-11,859,0.003215372907153729,631,0.0,934,0.0020547945205479454
712,1225,3,302,5.3717299248540175e-11,1134,0.003215372907153729,634,0.0,935,0.0020547945205479454
713,1226,3,514,5.115647330569147e-11,640,0.003131115459882583,635,0.0,936,0.0020547945205479454
714,1227,3,2,5.071047059156572e-11,1197,0.003131115459882583,636,0.0,947,0.0020547945205479454
715,1228,3,3,5.071047059156572e-11,1198,0.003131115459882583,637,0.0,957,0.0020547945205479454
716,1232,3,4,5.071047059156572e-11,189,0.0030821917808219173,638,0.0,958,0.0020547945205479454
717,1249,3,5,5.071047059156572e-11,191,0.0030821917808219173,640,0.0,965,0.0020547945205479454
718,1250,3,6,5.071047059156572e-11,302,0.0030821917808219173,641,0.0,970,0.0020547945205479454
719,1293,3,184,5.071047059156572e-11,1380,0.0030821917808219173,642,0.0,984,0.0020547945205479454
720,1298,3,185,5.071047059156572e-11,1381,0.0030821917808219173,643,0.0,985,0.0020547945205479454
721,1299,3,186,5.071047059156572e-11,1382,0.0030821917808219173,644,0.0,986,0.0020547945205479454
722,1302,3,187,5.071047059156572e-11,1383,0.0030821917808219173,645,0.0,1010,0.0020547945205479454
723,1303,3,188,5.071047059156572e-11,1415,0.0030821917808219173,646,0.0,1012,0.0020547945205479454
724,1304,3,446,5.071047059156572e-11,1416,0.0030821917808219173,647,0.0,1013,0.0020547945205479454
725,1305,3,447,5.071047059156572e-11,1417,0.0030821917808219173,648,0.0,1014,0.0020547945205479454
726,1331,3,448,5.071047059156572e-11,907,0.0030695078640284117,649,0.0,1015,0.0020547945205479454
727,1340,3,449,5.071047059156572e-11,923,0.0030695078640284117,650,0.0,1016,0.0020547945205479454
728,1341,3,450,5.071047059156572e-11,1378,0.0030695078640284117,651,0.0,1017,0.0020547945205479454
729,1342,3,817,5.071047059156572e-11,10,0.0030510585305105853,652,0.0,1043,0.0020547945205479454
730,1343,3,818,5.071047059156572e-11,11,0.0030510585305105853,653,0.0,1044,0.0020547945205479454
731,1344,3,819,5.071047059156572e-11,12,0.0030510585305105853,654,0.0,1056,0.0020547945205479454
732,1394,3,820,5.071047059156572e-11,14,0.0030510585305105853,656,0.0,1059,0.0020547945205479454
733,1395,3,821,5.071047059156572e-11,15,0.0030510585305105853,658,0.0,1080,0.0020547945205479454
734,1396,3,833,5.071047059156572e-11,516,0.0030510585305105853,659,0.0,1081,0.0020547945205479454
735,1420,3,834,5.071047059156572e-11,517,0.0030510585305105853,660,0.0,1089,0.0020547945205479454
736,1421,3,835,5.071047059156572e-11,518,0.0030510585305105853,661,0.0,1101,0.0020547945205479454
737,1422,3,836,5.071047059156572e-11,650,0.0030510585305105853,662,0.0,1102,0.0020547945205479454
738,1423,3,837,5.071047059156572e-11,651,0.0030510585305105853,663,0.0,1103,0.0020547945205479454
739,1426,3,927,5.071047059156572e-11,1394,0.0030510585305105853,664,0.0,1115,0.0020547945205479454
740,1427,3,928,5.071047059156572e-11,1395,0.0030510585305105853,665,0.0,1116,0.0020547945205479454
741,1428,3,929,5.071047059156572e-11,1396,0.0030510585305105853,666,0.0,1117,0.0020547945205479454
742,1429,3,930,5.071047059156572e-11,1199,0.0029223744292237444,667,0.0,1118,0.0020547945205479454
743,1430,3,931,5.071047059156572e-11,389,0.0028538812785388126,669,0.0,1130,0.0020547945205479454
744,1431,3,1062,5.071047059156572e-11,392,0.0028538812785388126,670,0.0,1159,0.0020547945205479454
745,1432,3,1063,5.071047059156572e-11,812,0.0028538812785388126,671,0.0,1160,0.0020547945205479454
746,1433,3,1064,5.071047059156572e-11,813,0.0028538812785388126,672,0.0,1161,0.0020547945205479454
747,1434,3,1065,5.071047059156572e-11,815,0.0028538812785388126,673,0.0,1167,0.0020547945205479454
748,1448,3,1066,5.071047059156572e-11,816,0.0028538812785388126,674,0.0,1168,0.0020547945205479454
749,1449,3,1281,5.071047059156572e-11,864,0.0028538812785388126,675,0.0,1169,0.0020547945205479454
750,1450,3,1282,5.071047059156572e-11,871,0.0028538812785388126,676,0.0,1170,0.0020547945205479454
751,1451,3,1283,5.071047059156572e-11,872,0.0028538812785388126,677,0.0,1171,0.0020547945205479454
752,173,2,1284,5.071047059156572e-11,873,0.0028538812785388126,680,0.0,1181,0.0020547945205479454
753,196,2,1285,5.071047059156572e-11,874,0.0028538812785388126,681,0.0,1182,0.0020547945205479454
754,230,2,304,4.7506150756303415e-11,1397,0.0028538812785388126,682,0.0,1183,0.0020547945205479454
755,231,2,306,4.545174149374659e-11,1398,0.0028538812785388126,683,0.0,1184,0.0020547945205479454
756,239,2,307,4.545174149374659e-11,1399,0.0028538812785388126,684,0.0,1185,0.0020547945205479454
757,240,2,787,3.816055657217714e-11,513,0.002796803652968037,685,0.0,1226,0.0020547945205479454
758,270,2,788,3.816055657217714e-11,787,0.002796803652968037,686,0.0,1227,0.0020547945205479454
759,271,2,515,3.4308194752307397e-11,788,0.002796803652968037,687,0.0,1228,0.0020547945205479454
760,422,2,22,3.289126642272026e-11,2,0.0027397260273972603,688,0.0,1232,0.0020547945205479454
761,481,2,24,3.289126642272025e-11,3,0.0027397260273972603,689,0.0,1249,0.0020547945205479454
762,521,2,1173,3.1200683129230795e-11,4,0.0027397260273972603,690,0.0,1250,0.0020547945205479454
763,596,2,650,2.9774367353536566e-11,5,0.0027397260273972603,691,0.0,1293,0.0020547945205479454
764,710,2,651,2.9774367353536566e-11,6,0.0027397260273972603,692,0.0,1298,0.0020547945205479454
765,732,2,1411,2.907259456888088e-11,184,0.0027397260273972603,693,0.0,1299,0.0020547945205479454
766,918,2,189,2.8852429489573863e-11,185,0.0027397260273972603,697,0.0,1302,0.0020547945205479454
767,1010,2,191,2.8852429489573856e-11,186,0.0027397260273972603,699,0.0,1303,0.0020547945205479454
768,1193,2,516,2.735190213655451e-11,187,0.0027397260273972603,700,0.0,1304,0.0020547945205479454
769,0,1,517,2.735190213655451e-11,188,0.0027397260273972603,701,0.0,1305,0.0020547945205479454
770,1,1,518,2.735190213655451e-11,196,0.0027397260273972603,702,0.0,1331,0.0020547945205479454
771,16,1,513,2.2081622916193808e-11,339,0.0027397260273972603,703,0.0,1340,0.0020547945205479454
772,17,1,225,2.0054083401448684e-11,340,0.0027397260273972603,704,0.0,1341,0.0020547945205479454
773,18,1,227,2.0054083401448684e-11,446,0.0027397260273972603,705,0.0,1342,0.0020547945205479454
774,19,1,395,2.0031670262996814e-11,447,0.0027397260273972603,706,0.0,1343,0.0020547945205479454
775,20,1,1372,1.8775967914459845e-11,448,0.0027397260273972603,711,0.0,1344,0.0020547945205479454
776,21,1,1375,1.8775967914459845e-11,449,0.0027397260273972603,713,0.0,1394,0.0020547945205479454
777,23,1,23,1.728609083536176e-11,450,0.0027397260273972603,714,0.0,1395,0.0020547945205479454
778,25,1,351,1.728609083536176e-11,817,0.0027397260273972603,717,0.0,1396,0.0020547945205479454
779,26,1,233,1.651409557053739e-11,818,0.0027397260273972603,718,0.0,1420,0.0020547945205479454
780,27,1,110,1.5912266467581583e-11,819,0.0027397260273972603,719,0.0,1421,0.0020547945205479454
781,28,1,229,1.5912266467581583e-11,820,0.0027397260273972603,720,0.0,1422,0.0020547945205479454
782,30,1,1172,1.5912266467581583e-11,821,0.0027397260273972603,721,0.0,1423,0.0020547945205479454
783,42,1,190,1.5163472039675573e-11,833,0.0027397260273972603,722,0.0,1426,0.0020547945205479454
784,54,1,1043,1.419642573811481e-11,834,0.0027397260273972603,723,0.0,1427,0.0020547945205479454
785,55,1,1044,1.419642573811481e-11,835,0.0027397260273972603,724,0.0,1428,0.0020547945205479454
786,56,1,906,1.3646937470541067e-11,836,0.0027397260273972603,727,0.0,1429,0.0020547945205479454
787,57,1,282,1.2749792172092273e-11,837,0.0027397260273972603,728,0.0,1430,0.0020547945205479454
788,58,1,231,1.050449765081468e-11,927,0.0027397260273972603,729,0.0,1431,0.0020547945205479454
789,63,1,9,9.84966682484064e-12,928,0.0027397260273972603,730,0.0,1432,0.0020547945205479454
790,64,1,279,9.513300382254281e-12,929,0.0027397260273972603,731,0.0,1433,0.0020547945205479454
791,65,1,934,9.082395036625936e-12,930,0.0027397260273972603,733,0.0,1434,0.0020547945205479454
792,78,1,935,9.082395036625936e-12,931,0.0027397260273972603,734,0.0,1448,0.0020547945205479454
793,79,1,936,9.082395036625936e-12,983,0.0027397260273972603,735,0.0,1449,0.0020547945205479454
794,80,1,280,8.90880660779506e-12,1062,0.0027397260273972603,736,0.0,1450,0.0020547945205479454
795,81,1,281,8.90880660779506e-12,1063,0.0027397260273972603,737,0.0,1451,0.0020547945205479454
796,82,1,8,7.867002250647908e-12,1064,0.0027397260273972603,738,0.0,1,0.0013698630136986301
797,83,1,1137,7.766550691861748e-12,1065,0.0027397260273972603,739,0.0,16,0.0013698630136986301
798,84,1,1138,7.766550691861748e-12,1066,0.0027397260273972603,740,0.0,17,0.0013698630136986301
799,85,1,10,7.344485235980778e-12,1193,0.0027397260273972603,741,0.0,18,0.0013698630136986301
800,87,1,11,7.344485235980778e-12,1225,0.0027397260273972603,742,0.0,19,0.0013698630136986301
801,88,1,396,5.598326148451166e-12,1281,0.0027397260273972603,743,0.0,20,0.0013698630136986301
802,89,1,859,5.598326148451166e-12,1282,0.0027397260273972603,744,0.0,21,0.0013698630136986301
803,97,1,230,5.573972788742219e-12,1283,0.0027397260273972603,745,0.0,23,0.0013698630136986301
804,98,1,339,5.569538029818919e-12,1284,0.0027397260273972603,746,0.0,25,0.0013698630136986301
805,99,1,340,5.569538029818919e-12,1285,0.0027397260273972603,747,0.0,26,0.0013698630136986301
806,100,1,178,5.121861518681832e-12,304,0.00273972602739726,748,0.0,27,0.0013698630136986301
807,101,1,258,5.121861518681832e-12,306,0.00273972602739726,749,0.0,28,0.0013698630136986301
808,102,1,342,4.794290930639616e-12,307,0.00273972602739726,750,0.0,30,0.0013698630136986301
