
"CountryName","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Seychelles","SYC","Population, male","SP.POP.TOTL.MA.IN","20412","21040","21652","22250","22856","23487","24144","24804","25481","26164","26854","27473","28220","28723","29300","30014","30632","31260","31413","31658","31931","32320","32525","32498","32685","32923","33064","34406","34430","34548","34669","35127","35318","36109","37127","37690","38232","38650","39364","40093","40411","40405","41619","41141","41055","41399","42547","43138","44503","44952","46298","44930","45014","45372","45619","46294","46727","47230","",
"Syrian Arab Republic","SYR","Population, male","SP.POP.TOTL.MA.IN","2337865","2410785","2486291","2564699","2646431","2731856","2821052","2914042","3011032","3112238","3217838","3328141","3443198","3562551","3685568","3811886","3941004","4073355","4210610","4355081","4508218","4670739","4841670","5018749","5198822","5379521","5560115","5741103","5922870","6106246","6291884","6479459","6668733","6860543","7056008","7255800","7460977","7671045","7883400","8094410","8301811","8497455","8681602","8869734","9083487","9334248","9637512","9978071","10300027","10527281","10609278","10526374","10306703","10007087","9709384","9476226","9319586","9231064","",
"Turks and Caicos Islands","TCA","Population, male","SP.POP.TOTL.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Population, male","SP.POP.TOTL.MA.IN","1466806","1495257","1524881","1555388","1586378","1617634","1648861","1680301","1712823","1747638","1785528","1827058","1871807","1918357","1964713","2009548","2052531","2094435","2136388","2180045","2226728","2276688","2329997","2387675","2450881","2520404","2596979","2680390","2769390","2862078","2957188","3054425","3154482","3258229","3366950","3481688","3602321","3728810","3862314","4004255","4155474","4316795","4487427","4664675","4844762","5025057","5204330","5383489","5564685","5751110","5945016","6147109","6356437","6571561","6790306","7011173","7233680","7458379","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Population, male","SP.POP.TOTL.MA.IN","451029954","450414901","456192078","467794944","479193815","491073034","504746587","517928292","531593771","546142335","561182511","576580945","591112793","605181919","618495330","630579666","641730673","652083486","662428769","672923449","683229193","693882377","705723911","717627337","729000236","740774534","753375726","766775879","780351766","793584744","806488644","818815170","830329925","841396217","852366443","863103717","873634499","884036695","894068840","903543818","912560875","921221794","929552406","937603533","945484372","953342215","961009469","968441566","975824223","983136464","990388139","997655934","1005008277","1012400717","1019831379","1027191702","1034690943","1042225861","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Population, male","SP.POP.TOTL.MA.IN","143285649","145701683","148118244","150559347","152995207","155332252","157329003","159385021","161391499","163328134","165193671","167048797","168963922","170879518","172815538","174776491","176819843","178832991","180814707","182782111","184814589","186870649","188843896","190811679","192899259","194995948","197082570","199157343","201148810","203028873","204447269","205387991","206224638","206954222","207292381","207517650","207607343","207809992","207939435","208016230","207793569","207615973","207374146","207347098","207417934","207525654","207694766","207936768","208380285","209189811","210095830","211122620","212226171","213449221","214671050","215935695","217167183","218320966","",
"Togo","TGO","Population, male","SP.POP.TOTL.MA.IN","778785","787261","794867","804349","819407","842497","874895","915207","959920","1004037","1043945","1078682","1109357","1136986","1163396","1190085","1216851","1243667","1272368","1305285","1343976","1389276","1440477","1495656","1552030","1607500","1661754","1715261","1767617","1818554","1868054","1915520","1961366","2007839","2057992","2113926","2176687","2245451","2318245","2392101","2464925","2536086","2606337","2676688","2748740","2823622","2901558","2982127","3065139","3150226","3237089","3325724","3416172","3508176","3601435","3695716","3790924","3887056","",
"Thailand","THA","Population, male","SP.POP.TOTL.MA.IN","13718971","14133766","14563391","15007694","15466500","15939424","16425301","16923106","17432615","17953747","18485692","19027990","19578136","20130739","20678992","21217611","21744514","22259598","22762097","23251953","23729313","24192026","24639894","25077443","25510994","25944505","26381261","26818438","27246553","27652441","28027322","28366281","28673898","28962387","29249189","29546438","29858796","30181097","30503634","30812008","31095804","31352392","31585197","31797115","31993177","32177316","32349481","32508950","32658233","32800412","32937517","33071121","33200429","33322186","33431636","33525448","33602744","33664899","",
"Tajikistan","TJK","Population, male","SP.POP.TOTL.MA.IN","1015083","1050906","1089390","1130002","1171913","1214511","1257672","1301501","1345833","1390566","1435611","1480966","1526674","1572861","1619696","1667377","1715902","1765440","1816546","1869930","1926106","1984882","2046070","2110072","2177349","2247990","2322448","2399869","2477435","2551394","2619106","2679709","2734093","2783591","2830371","2876225","2921364","2965925","3011594","3060347","3113660","3172341","3236218","3304564","3376117","3449915","3525763","3603881","3684200","3766717","3851352","3937935","4026160","4115719","4206239","4297349","4388876","4480617","",
"Turkmenistan","TKM","Population, male","SP.POP.TOTL.MA.IN","781756","808741","836735","865472","894634","924005","953420","982910","1012627","1042829","1073709","1105281","1137469","1170179","1203295","1236711","1270501","1304700","1339190","1373795","1408462","1443128","1477970","1513497","1550353","1589003","1629270","1671000","1714728","1761133","1810468","1863188","1918482","1973775","2025649","2071646","2110941","2144271","2172828","2198500","2222834","2246150","2268457","2290684","2313876","2338884","2366011","2395431","2427689","2463291","2502514","2545621","2592265","2641249","2690950","2740071","2788175","2835287","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Population, male","SP.POP.TOTL.MA.IN","105001074","107961447","111011972","114139402","117325312","120555767","123825311","127135526","130488066","133887076","137335278","140831825","144373462","147957585","151581102","155241630","158934935","162660480","166423522","170231864","174089437","177998374","181951358","185931011","189914048","193883361","197829239","201754178","205668135","209587098","213521288","217471462","221428337","225379886","229309837","233205018","237064340","240887599","244663968","248380721","252030711","255606434","259114604","262579813","266036367","269508650","273004029","276514660","280030938","283537022","287019844","290476794","293907692","297303964","300655774","303955087","307196934","310378889","",
"Timor-Leste","TLS","Population, male","SP.POP.TOTL.MA.IN","253705","258247","262978","267900","273025","278345","283679","288958","294447","300513","307313","315346","324247","332317","337250","337591","332429","322774","311396","302190","297919","299640","306458","316727","327895","338119","346771","354420","361844","370281","380487","393009","407212","421323","432941","440470","442934","441272","438200","437565","442014","452701","468533","487211","505301","520410","531747","540219","547102","554365","563433","574652","587491","601492","615916","630202","644255","658290","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Population, male","SP.POP.TOTL.MA.IN","49513287","50840024","52196816","53590584","55031016","56524717","58078304","59689113","61343420","63021847","64712713","66412161","68131711","69894160","71730820","73665799","75703783","77842750","80090895","82455999","84941311","87545102","90259406","93071940","95966198","98924783","101945307","105014101","108088627","111115607","114056611","116893872","119634653","122297477","124913528","127507456","130083629","132639205","135184019","137728562","140281842","142852475","145445279","148060551","150696092","153352284","156025339","158722078","161465411","164285207","167200179","170222273","173338077","176509579","179683502","182821373","185904308","188941892","",
"Tonga","TON","Population, male","SP.POP.TOTL.MA.IN","31271","32389","33698","35129","36569","37934","39202","40396","41475","42414","43200","43804","44236","44567","44880","45238","45674","46164","46661","47081","47367","47514","47537","47495","47460","47482","47578","47731","47918","48107","48247","48343","48424","48483","48575","48709","48901","49142","49410","49666","49885","50051","50191","50324","50469","50671","50922","51227","51560","51875","52155","52380","52586","52788","53025","53332","53725","54189","",
"South Asia (IDA & IBRD)","TSA","Population, male","SP.POP.TOTL.MA.IN","295904193","302178514","308686204","315425798","322395590","329593907","337023299","344683370","352566402","360662165","368965153","377470697","386186139","395132647","404339145","413826334","423597061","433644430","443966270","454557337","465410184","476524011","487889595","499480036","511260832","523204910","535290274","547512920","559884572","572426832","585149033","598051205","611106130","624262865","637455114","650632558","663759988","676837205","689890573","702965120","716085442","729261893","742456946","755590387","768555132","781275159","793716436","805900799","817877285","829722630","841493172","853198762","864821602","876384523","887864052","899241922","910530974","921712422","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Population, male","SP.POP.TOTL.MA.IN","113231301","115929776","118736978","121654350","124682433","127822770","131079020","134455930","137957798","141589168","145355280","149257178","153300284","157498219","161868745","166424208","171170769","176105519","181217202","186495343","191926733","197508882","203243886","209130810","215172564","221367594","227716244","234219869","240877145","247692344","254666489","261807845","269117160","276588385","284215545","291991484","299924642","308028222","316318933","324822394","333556787","342532725","351763056","361269241","371079321","381214962","391684450","402491112","413645534","425154692","437024375","449256771","461850561","474777595","488002159","501497218","515251835","529268126","",
"Trinidad and Tobago","TTO","Population, male","SP.POP.TOTL.MA.IN","425771","433853","440695","446397","451145","455130","458317","460791","463089","465857","469591","474512","480529","487355","494551","501787","508952","516137","523465","531149","539299","547957","556961","565961","574465","582152","588866","594687","599755","604333","608616","612661","616424","619798","622644","624878","626459","627525","628337","629272","630612","632442","634724","637341","640125","642931","645737","648558","651411","654317","657281","660286","663292","666169","668802","671086","672976","674470","",
"Tunisia","TUN","Population, male","SP.POP.TOTL.MA.IN","2082187","2114832","2152089","2193246","2237019","2282497","2329613","2378720","2429797","2482820","2537817","2594874","2654007","2715052","2777781","2842145","2907734","2974826","3044871","3119809","3200864","3288638","3382231","3479622","3577965","3675120","3769911","3862579","3954083","4046068","4139447","4234537","4330037","4423295","4510735","4589802","4659897","4721779","4776028","4823727","4866000","4902775","4934690","4964558","4995947","5031534","5072490","5118496","5168733","5221655","5276099","5331846","5389229","5448154","5508579","5570360","5633365","5697119","",
"Turkey","TUR","Population, male","SP.POP.TOTL.MA.IN","13692633","14021107","14355670","14696914","15045651","15402585","15767529","16140600","16523253","16917291","17323803","17743653","18175908","18617696","19065019","19515005","19965688","20417742","20874075","21339048","21815301","22303770","22801857","23304374","23804229","24296163","24778730","25252926","25718911","26177659","26630242","27075855","27514942","27951472","28390724","28836409","29289935","29750081","30214659","30680211","31144013","31608022","32072999","32533848","32983843","33419567","33836453","34239579","34646916","35082894","35564197","36093447","36662268","37262158","37880004","38503089","39134031","39767135","",
"Tuvalu","TUV","Population, male","SP.POP.TOTL.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Population, male","SP.POP.TOTL.MA.IN","4935023","5083473","5237689","5397636","5563184","5734384","5911101","6093725","6283534","6482151","6690715","6909919","7139366","7377687","7622904","7873624","8129412","8390935","8659251","8935929","9222126","9518724","9825588","10141678","10465384","10795904","11131439","11473107","11826311","12198424","12593971","13016642","13462920","13921568","14376912","14818278","15242342","15654258","16062410","16479154","16914323","17369951","17845733","18346385","18876870","19440653","20040656","20676460","21343892","22036516","22749589","23481793","24234425","25008404","25805502","26626880","27472687","28341970","",
"Uganda","UGA","Population, male","SP.POP.TOTL.MA.IN","3374296","3482428","3598125","3720715","3849129","3982365","4120786","4264052","4409584","4554031","4695217","4832025","4965714","5099477","5237867","5384307","5540301","5705378","5878600","6058220","6243235","6433119","6629152","6834274","7052418","7286182","7536952","7803387","8082041","8367929","8657463","8950365","9247883","9550018","9857101","10169958","10488107","10813008","11149808","11505250","11884265","12288992","12718547","13171110","13643416","14133034","14639704","15164165","15706009","16264901","16840537","17432690","18041164","18665686","19306040","19962087","20633652","21320842","",
"Ukraine","UKR","Population, male","SP.POP.TOTL.MA.IN","19031945","19323358","19609014","19885454","20148409","20394996","20623370","20834684","21032868","21223650","21411143","21596946","21779816","21957661","22127140","22286018","22433689","22571484","22701450","22826462","22948602","23086573","23183717","23289978","23403675","23508613","23625608","23753232","23896381","24047886","24132193","24205248","24291679","24316378","24202725","24015106","23802078","23581453","23363674","23134103","22890456","22648593","22411048","22214988","22029860","21849100","21678822","21524682","21384102","21269621","21172699","21092530","21043666","21003947","20912854","20866322","20802948","20726757","",
"Upper middle income","UMC","Population, male","SP.POP.TOTL.MA.IN","578639238","580641885","589078761","603380593","617500002","632095582","648217019","663915283","680082633","697116386","714661598","732563101","749600921","766208870","782151642","796992942","811098073","824486695","837914165","851482280","864865460","878550774","893327650","908106811","922451812","937220758","952802071","969166178","985619120","1001620041","1016865922","1031236112","1044547548","1057304880","1069895206","1082283005","1094465049","1106536160","1118236770","1129301436","1139791241","1149641803","1159033816","1168274873","1177374564","1186441022","1195319019","1203953477","1212700909","1221776756","1230912152","1240334524","1250130127","1260129540","1270173368","1280021497","1289859126","1299573227","",
"Uruguay","URY","Population, male","SP.POP.TOTL.MA.IN","1270266","1285751","1300896","1315604","1329843","1343531","1356784","1369434","1380825","1390054","1396587","1400086","1401002","1400521","1400342","1401681","1404956","1409912","1416178","1423117","1430244","1437554","1445226","1453102","1461010","1468830","1476428","1483833","1491381","1499500","1508497","1518372","1528919","1539931","1551118","1562191","1573268","1584228","1594223","1602188","1607436","1609549","1608966","1606942","1605252","1605187","1607195","1610943","1615997","1621598","1627195","1632687","1638288","1644050","1650064","1656399","1663032","1669888","",
"United States","USA","Population, male","SP.POP.TOTL.MA.IN","89503312","90966224","92347226","93655480","94925902","96066449","97111152","98088575","98981930","99871190","100975878","102217027","103291747","104265126","105198491","106201066","107154502","108161709","109234212","110379788","111402057","112488832","113579226","114647762","115664343","116695844","117758675","118778957","119821864","120933139","122308854","123987526","125778639","127526177","129183889","130812745","132419522","134095800","135736774","137370537","138971948","140416645","141784968","143064009","144443341","145822985","147269908","148704288","150141736","151490722","152791943","153972756","155182003","156342210","157574756","158818305","160032192","161216573","",
"Uzbekistan","UZB","Population, male","SP.POP.TOTL.MA.IN","4105909","4249156","4399487","4557968","4725917","4903862","5092905","5291638","5495008","5696230","5890597","6075872","6253813","6428791","6607259","6793881","6990048","7194229","7404654","7618460","7833541","8049499","8267137","8487028","8710128","8937086","9167153","9399762","9635901","9876922","10146775","10375825","10634605","10892269","11119670","11330538","11553711","11774859","11964827","12092261","12258274","12411842","12561854","12706319","12851966","13001681","13161957","13352582","13571695","13806471","14206189","14597643","14819572","15058470","15320041","15594513","15872335","16144750","",
"St. Vincent and the Grenadines","VCT","Population, male","SP.POP.TOTL.MA.IN","37950","38489","38958","39390","39809","40255","40728","41217","41727","42248","42784","43323","43876","44440","45021","45609","46229","46853","47485","48091","48674","49216","49730","50212","50695","51184","51688","52195","52676","53105","53444","53704","53884","53998","54077","54138","54180","54207","54232","54274","54331","54422","54542","54670","54804","54912","55005","55080","55136","55174","55201","55204","55190","55177","55190","55223","55306","55417","",
"Venezuela, RB","VEN","Population, male","SP.POP.TOTL.MA.IN","4151917","4310866","4476888","4648321","4822709","4998188","5174499","5351876","5529581","5706822","5883196","6058178","6232194","6406972","6584901","6767747","6956182","7149852","7348239","7550392","7755648","7963659","8174703","8389434","8608740","8833125","9062768","9296897","9533825","9771324","10007670","10242224","10475105","10706378","10936406","11165454","11393320","11619788","11845154","12069840","12294123","12518029","12741378","12964096","13186013","13406968","13626956","13845818","14063080","14278102","14490421","14699759","14906157","15109908","15311501","15511223","15709154","15905033","",
"British Virgin Islands","VGB","Population, male","SP.POP.TOTL.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Population, male","SP.POP.TOTL.MA.IN","16112","17034","17416","19847","20376","21756","23134","24608","27922","30204","31727","35354","37888","41591","44282","46329","46955","45317","46471","46471","48089","48221","48415","48680","48934","49109","49221","49293","49335","49371","50763","51117","51470","51790","52055","52221","52291","52368","52431","52443","52459","52424","52431","52452","52438","52402","52297","52176","52081","51973","51858","51762","51673","51582","51488","51380","51265","51131","",
"Vietnam","VNM","Population, male","SP.POP.TOTL.MA.IN","16116127","16608864","17112146","17625353","18148416","18680647","19222346","19771307","20321392","20864780","21396277","21913904","22420433","22921547","23425522","23939046","24463227","24998256","25548784","26120107","26715758","27337443","27983751","28650987","29333584","30026814","30727192","31433347","32144885","32862202","33583928","34310425","35036122","35746708","36423777","37054254","37633576","38165512","38656060","39115165","39551405","39966571","40362236","40746887","41130693","41521821","41922949","42335315","42763470","43211927","43683067","44179794","44699598","45232418","45764246","46284562","46788873","47278444","",
"Vanuatu","VUT","Population, male","SP.POP.TOTL.MA.IN","32877","33845","34842","35889","36998","38196","39470","40830","42249","43707","45197","46693","48211","49743","51310","52906","54564","56237","57913","59527","61046","62461","63795","65072","66359","67684","69044","70451","71943","73585","75410","77459","79705","82032","84265","86304","88088","89673","91186","92802","94642","96764","99101","101617","104204","106797","109387","111984","114607","117263","119962","122709","125494","128306","131145","134007","136882","139779","",
"World","WLD","Population, male","SP.POP.TOTL.MA.IN","1515845307","1536538773","1563422935","1596546601","1629840065","1663813577","1699398572","1734766751","1770514705","1808359200","1846639254","1885994429","1924962665","1963499853","2002354026","2040308029","2077266606","2114086294","2151493913","2189814171","2228479846","2268113717","2309215159","2350663498","2391967495","2434084816","2477518196","2522075290","2567127177","2612237937","2658048138","2702345332","2744918083","2788034829","2830520341","2873613681","2915424274","2957152160","2998401898","3039250634","3079790511","3120364072","3160851294","3201515542","3242471225","3283665185","3325144396","3366850059","3409173015","3451565675","3493962132","3535761542","3578734424","3622170238","3665898740","3709636614","3753525833","3797198983","",
"Samoa","WSM","Population, male","SP.POP.TOTL.MA.IN","55148","56863","58689","60589","62517","64432","66336","68208","69990","71588","72958","74073","74956","75652","76257","76818","77363","77879","78390","78943","79552","80249","81025","81820","82549","83150","83611","83944","84227","84562","85010","85603","86305","87069","87816","88486","89077","89591","90058","90493","90928","91369","91811","92247","92708","93192","93692","94212","94775","95384","96051","96777","97564","98377","99183","99952","100669","101357","",
"Kosovo","XKX","Population, male","SP.POP.TOTL.MA.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Population, male","SP.POP.TOTL.MA.IN","2588983","2631491","2675550","2720783","2766691","2812910","2860251","2909107","2958287","3006198","3052246","3095581","3138200","3185859","3246198","3324719","3423869","3542232","3676546","3821616","3973702","4133136","4301482","4477640","4660384","4849538","5041280","5237112","5448349","5690342","5972488","6300940","6667993","7052291","7424169","7762536","8059509","8321888","8561383","8796401","9040676","9297027","9561856","9834997","10114781","10400051","10691362","10989936","11295766","11608707","11928382","12254907","12587626","12924482","13262798","13600529","13936715","14271428","",
"South Africa","ZAF","Population, male","SP.POP.TOTL.MA.IN","8727776","8955624","9192152","9437650","9692407","9956614","10230018","10512444","10804181","11105608","11416713","11738126","12069023","12406258","12745655","13084401","13420176","13754103","14090968","14437666","14798641","15176797","15569341","15968245","16362219","16743666","17107804","17458200","17805688","18165779","18548805","18958837","19389919","19830128","20262419","20674311","21061873","21428203","21776433","22112371","22440368","22762227","23076881","23382830","23677661","23960660","24229843","24488750","24748920","25025617","25329196","25664526","26026950","26405349","26783491","27149317","27499171","27835727","",
"Zambia","ZMB","Population, male","SP.POP.TOTL.MA.IN","1512393","1559745","1609589","1661564","1715175","1770125","1826241","1883814","1943625","2006715","2073835","2145293","2220838","2300035","2382184","2466760","2553478","2642447","2733990","2828619","2926600","3028061","3132537","3238972","3345959","3452462","3558395","3664044","3769265","3874020","3978484","4082317","4186085","4291977","4402908","4520924","4647150","4780999","4920738","5063728","5208137","5353714","5501397","5652014","5806816","5966889","6132276","6303190","6481069","6667697","6864295","7071595","7289195","7515769","7749301","7988344","8232508","8482226","",
"Zimbabwe","ZWE","Population, male","SP.POP.TOTL.MA.IN","1868340","1929916","1994129","2060660","2128996","2198849","2269983","2342672","2417689","2496094","2578635","2666120","2758300","2853596","2949765","3045451","3139502","3233146","3330374","3436654","3555675","3688371","3832761","3985844","4143258","4301352","4459441","4617056","4770986","4917494","5053906","5178509","5291704","5395607","5493608","5588179","5680782","5770881","5856766","5935844","6006798","6069275","6125744","6181255","6242504","6314586","6399242","6496087","6605353","6726570","6859206","7003571","7159557","7325463","7498967","7678097","7862276","8051042","",
